open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,open_interest
2025-11-30 19:25:00,91332.1,91357.5,91259.2,91309.6,101.831,44.65,57.181,-12.531000000000006,-12.531000000000006,
2025-11-30 19:30:00,91309.6,91314.4,91266.3,91282.9,97.806,43.894,53.912,-10.018,-22.549000000000007,
2025-11-30 19:35:00,91283.0,91439.2,91282.9,91425.0,119.661,79.457,40.20400000000001,39.25299999999999,16.70399999999998,
2025-11-30 19:40:00,91425.0,91439.2,91408.8,91408.9,48.644,15.189,33.455,-18.266,-1.562000000000019,
2025-11-30 19:45:00,91408.8,91448.6,91387.7,91397.7,93.782,26.888,66.89399999999999,-40.00599999999999,-41.568000000000005,
2025-11-30 19:50:00,91397.6,91410.1,91383.0,91401.5,66.94,38.15,28.79,9.36,-32.208000000000006,
2025-11-30 19:55:00,91401.4,91445.4,91401.4,91423.2,66.756,34.875,31.881,2.994,-29.21400000000001,
2025-11-30 20:00:00,91423.1,91434.7,91378.0,91433.7,73.725,27.703,46.02199999999999,-18.318999999999992,-47.533,
2025-11-30 20:05:00,91433.7,91552.0,91433.7,91538.6,176.082,131.971,44.11099999999999,87.86000000000001,40.32700000000001,
2025-11-30 20:10:00,91538.6,91592.3,91517.4,91517.4,235.857,141.99,93.867,48.12300000000002,88.45000000000003,
2025-11-30 20:15:00,91517.5,91517.5,91420.0,91450.1,89.309,36.969,52.34,-15.370999999999997,73.07900000000004,
2025-11-30 20:20:00,91450.0,91450.0,91331.9,91357.0,173.83,54.809,119.02100000000002,-64.21200000000002,8.867000000000019,
2025-11-30 20:25:00,91357.1,91357.1,91261.0,91277.2,130.587,59.83,70.75699999999999,-10.926999999999992,-2.059999999999974,
2025-11-30 20:30:00,91277.2,91300.5,91169.7,91173.7,224.537,73.066,151.471,-78.405,-80.46499999999997,
2025-11-30 20:35:00,91173.6,91198.7,91163.0,91174.3,145.109,63.176,81.933,-18.757000000000005,-99.22199999999998,
2025-11-30 20:40:00,91174.3,91254.0,91133.6,91238.4,169.542,119.12,50.422,68.69800000000001,-30.52399999999997,
2025-11-30 20:45:00,91238.3,91333.3,91218.2,91283.5,200.21,138.683,61.527000000000015,77.15599999999998,46.632000000000005,
2025-11-30 20:50:00,91283.5,91283.5,91222.0,91259.2,79.146,49.775,29.371,20.404,67.036,
2025-11-30 20:55:00,91259.1,91303.2,91259.1,91272.7,46.73,25.591,21.139,4.452000000000005,71.488,
2025-11-30 21:00:00,91272.7,91293.2,91217.4,91255.1,116.198,58.639,57.55899999999999,1.0800000000000125,72.56800000000001,
2025-11-30 21:05:00,91255.5,91275.6,91210.0,91210.0,63.361,35.054,28.306999999999995,6.747000000000007,79.31500000000003,
2025-11-30 21:10:00,91210.1,91217.7,90858.9,91129.8,1107.315,265.655,841.6600000000001,-576.0050000000001,-496.69000000000005,
2025-11-30 21:15:00,91129.8,91180.8,91019.6,91022.5,219.336,86.188,133.14800000000002,-46.96000000000002,-543.6500000000001,
2025-11-30 21:20:00,91022.5,91038.7,90825.1,90917.8,853.964,326.615,527.349,-200.73400000000004,-744.3840000000001,
2025-11-30 21:25:00,90917.8,91031.4,90917.7,91031.4,193.686,110.925,82.76100000000001,28.163999999999987,-716.2200000000001,
2025-11-30 21:30:00,91031.4,91172.7,91003.0,91078.9,378.034,251.304,126.73,124.574,-591.6460000000002,
2025-11-30 21:35:00,91078.9,91150.1,91055.0,91061.0,243.08,159.514,83.566,75.94800000000001,-515.6980000000002,
2025-11-30 21:40:00,91061.0,91070.2,91001.5,91026.2,109.963,32.537,77.42599999999999,-44.88899999999999,-560.5870000000002,
2025-11-30 21:45:00,91026.1,91113.1,91019.4,91065.4,96.849,62.089,34.760000000000005,27.328999999999997,-533.2580000000003,
2025-11-30 21:50:00,91065.4,91134.2,91063.4,91127.7,124.201,81.592,42.609,38.983,-494.27500000000026,
2025-11-30 21:55:00,91127.7,91150.0,91118.7,91139.1,57.697,25.333,32.364000000000004,-7.031000000000006,-501.30600000000027,
2025-11-30 22:00:00,91139.0,91232.8,91139.0,91229.3,119.117,65.239,53.878,11.361000000000004,-489.9450000000003,
2025-11-30 22:05:00,91229.2,91282.1,91206.3,91248.8,155.465,62.158,93.307,-31.149,-521.0940000000003,
2025-11-30 22:10:00,91248.8,91276.3,91222.2,91233.1,125.804,47.544,78.26,-30.716000000000008,-551.8100000000003,
2025-11-30 22:15:00,91233.0,91300.0,91204.7,91206.3,119.339,56.66,62.679,-6.0190000000000055,-557.8290000000003,
2025-11-30 22:20:00,91206.3,91223.1,91150.0,91177.5,140.252,66.93,73.322,-6.391999999999996,-564.2210000000002,
2025-11-30 22:25:00,91177.4,91253.9,91177.4,91185.3,73.716,46.532,27.184,19.348,-544.8730000000003,
2025-11-30 22:30:00,91185.2,91185.2,91042.8,91046.7,228.21,67.791,160.419,-92.628,-637.5010000000003,
2025-11-30 22:35:00,91046.7,91124.0,91000.9,91037.7,147.556,74.524,73.03200000000001,1.4919999999999902,-636.0090000000004,
2025-11-30 22:40:00,91037.6,91153.6,91037.6,91040.5,158.406,48.983,109.423,-60.440000000000005,-696.4490000000004,
2025-11-30 22:45:00,91040.5,91120.0,91004.9,91050.1,106.038,52.338,53.7,-1.3619999999999948,-697.8110000000004,
2025-11-30 22:50:00,91050.0,91144.7,91049.3,91144.3,80.583,52.53,28.053,24.477000000000004,-673.3340000000004,
2025-11-30 22:55:00,91144.2,91249.9,91124.9,91178.9,131.177,55.049,76.12799999999999,-21.078999999999983,-694.4130000000004,
2025-11-30 23:00:00,91179.0,91213.2,90999.0,91003.4,343.382,175.413,167.969,7.444000000000017,-686.9690000000003,
2025-11-30 23:05:00,91003.5,91017.0,90819.5,90863.3,1273.737,362.561,911.1760000000002,-548.6150000000002,-1235.5840000000003,
2025-11-30 23:10:00,90863.2,90972.6,90850.0,90930.0,238.712,125.267,113.445,11.822000000000005,-1223.7620000000006,
2025-11-30 23:15:00,90930.1,90930.1,90823.5,90835.4,359.725,122.016,237.709,-115.693,-1339.4550000000006,
2025-11-30 23:20:00,90835.3,90880.6,90750.1,90837.9,392.0,162.625,229.375,-66.75,-1406.2050000000006,
2025-11-30 23:25:00,90837.8,90837.9,90600.0,90615.6,796.851,230.874,565.977,-335.10299999999995,-1741.3080000000004,
2025-11-30 23:30:00,90615.6,90668.5,90530.2,90556.8,678.994,333.911,345.083,-11.172000000000024,-1752.4800000000005,
2025-11-30 23:35:00,90556.8,90603.7,90461.3,90480.6,679.335,268.512,410.823,-142.31100000000004,-1894.7910000000008,
2025-11-30 23:40:00,90480.6,90643.5,90474.1,90604.1,985.025,718.919,266.106,452.813,-1441.9780000000003,
2025-11-30 23:45:00,90604.0,90703.9,90539.0,90550.3,413.218,220.365,192.853,27.512,-1414.4660000000006,
2025-11-30 23:50:00,90550.2,90586.5,90335.0,90353.5,1728.089,373.843,1354.246,-980.4029999999998,-2394.8690000000006,
2025-11-30 23:55:00,90353.4,90432.3,90300.0,90320.6,673.351,260.336,413.015,-152.67899999999997,-2547.5480000000007,90605.046
2025-12-01 00:00:00,90320.5,90396.9,89228.0,89771.4,5804.585,2043.971,3760.614,-1716.643,-4264.191000000001,90584.642
2025-12-01 00:05:00,89771.3,89783.6,88900.0,89101.0,5855.894,2413.271,3442.623,-1029.352,-5293.543000000001,89832.175
2025-12-01 00:10:00,89100.9,89268.8,88807.2,88887.7,3430.374,1522.208,1908.166,-385.9579999999996,-5679.501,89353.369
2025-12-01 00:15:00,88887.8,89056.2,88591.0,88673.4,3501.078,1468.706,2032.372,-563.6660000000002,-6243.167,89044.08
2025-12-01 00:20:00,88673.5,88818.5,88374.0,88503.7,3226.298,1525.963,1700.3349999999998,-174.37199999999984,-6417.539000000001,88805.622
2025-12-01 00:25:00,88503.8,88656.6,88312.5,88338.3,1749.847,786.716,963.131,-176.41499999999996,-6593.954000000001,88739.859
2025-12-01 00:30:00,88338.3,88408.8,87750.0,87923.2,5258.603,1990.967,3267.636,-1276.669,-7870.623,88677.796
2025-12-01 00:35:00,87923.2,88062.0,87575.8,87829.7,3111.504,1664.132,1447.3719999999998,216.76000000000025,-7653.863,88946.106
