open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,open_interest,Trigger,Max_Pct
2025-10-01 14:00:00,116761.9,117231.4,116655.2,117131.6,6527.781,3632.075,2895.706,736.369,5370.481999999998,,False,0.0
2025-10-01 14:15:00,117131.6,117400.0,117000.0,117085.0,3534.744,1901.71,1633.034,268.67600000000004,5639.157999999998,,False,0.0
2025-10-01 14:30:00,117085.0,117371.2,117000.0,117261.9,1548.24,744.31,803.9299999999998,-59.61999999999992,5579.537999999998,,False,0.0
2025-10-01 14:45:00,117261.8,117276.3,117000.0,117245.3,1512.568,646.197,866.3710000000001,-220.17400000000004,5359.363999999998,,False,0.0
2025-10-01 15:00:00,117245.4,117294.6,117031.0,117192.9,1030.9,466.01700000000005,564.883,-98.86599999999993,5260.497999999999,,False,0.0
2025-10-01 15:15:00,117192.9,117647.8,117132.0,117457.3,2755.742,1690.442,1065.3000000000002,625.1419999999998,5885.639999999999,,False,0.0
2025-10-01 15:30:00,117457.2,117495.5,117236.5,117432.0,1555.2930000000001,727.7940000000001,827.499,-99.70499999999994,5785.934999999999,,False,0.0
2025-10-01 15:45:00,117432.0,117500.0,117249.2,117366.4,1004.9780000000001,473.251,531.727,-58.47600000000003,5727.458999999999,,False,0.0
2025-10-01 16:00:00,117366.5,117750.0,117259.3,117749.9,3936.174,2466.057,1470.117,995.94,6723.398999999999,,False,0.0
2025-10-01 16:15:00,117749.9,117850.0,117639.2,117821.5,3931.458,2062.9030000000002,1868.5550000000003,194.3479999999998,6917.746999999999,,False,0.0
2025-10-01 16:30:00,117821.4,118190.0,117748.7,117830.2,6413.848,3472.402,2941.4459999999995,530.9560000000001,7448.702999999999,,False,0.0
2025-10-01 16:45:00,117830.1,117929.9,117475.0,117480.1,3332.251,1201.016,2131.235,-930.2190000000003,6518.484,,False,0.0
2025-10-01 17:00:00,117480.0,117649.2,117213.9,117260.0,2091.352,854.702,1236.65,-381.9480000000001,6136.535999999999,,False,0.0
2025-10-01 17:15:00,117259.9,117524.3,117208.9,117352.5,1880.2710000000002,852.79,1027.481,-174.69100000000003,5961.844999999999,,False,0.0
2025-10-01 17:30:00,117352.5,117456.1,117106.6,117114.2,1327.354,595.8879999999999,731.4660000000001,-135.5780000000001,5826.266999999999,,False,0.0
2025-10-01 17:45:00,117114.1,117137.5,116687.5,116734.2,4025.8790000000004,1968.945,2056.934,-87.98900000000009,5738.277999999999,,False,0.0
2025-10-01 18:00:00,116734.3,117035.8,116731.4,117012.1,1859.772,1234.4740000000002,625.2979999999999,609.1760000000002,6347.453999999999,,False,0.0
2025-10-01 18:15:00,117012.2,117012.2,116827.2,116984.9,805.819,364.692,441.12699999999995,-76.43499999999999,6271.018999999999,,False,0.0
2025-10-01 18:30:00,116984.9,117150.1,116984.9,117030.0,1078.37,562.566,515.804,46.76200000000007,6317.780999999999,,False,0.0
2025-10-01 18:45:00,117030.1,117312.7,117023.2,117192.3,1374.32,894.254,480.066,414.18800000000005,6731.968999999999,,False,0.0
2025-10-01 19:00:00,117192.3,117382.4,117167.6,117350.2,669.246,373.091,296.155,76.93600000000004,6808.904999999999,,False,0.0
2025-10-01 19:15:00,117350.2,117458.6,117347.2,117419.8,847.438,512.695,334.743,177.952,6986.856999999999,,False,0.0
2025-10-01 19:30:00,117419.8,117572.7,117268.4,117485.8,917.9159999999999,513.1320000000001,404.784,108.34800000000004,7095.204999999999,,False,0.0
2025-10-01 19:45:00,117485.9,117550.0,117234.8,117374.1,1064.624,509.152,555.472,-46.32000000000002,7048.884999999999,,False,0.0
2025-10-01 20:00:00,117374.0,117388.2,117104.1,117152.5,1759.792,710.909,1048.883,-337.974,6710.910999999999,,False,0.0
2025-10-01 20:15:00,117152.5,117344.2,117152.5,117344.2,429.615,208.185,221.43,-13.244999999999981,6697.665999999999,,False,0.0
2025-10-01 20:30:00,117344.2,117344.2,117252.8,117316.5,478.393,142.213,336.18,-193.967,6503.699,,False,0.0
2025-10-01 20:45:00,117316.5,117493.6,117243.0,117474.6,508.08500000000004,314.33,193.755,120.57499999999999,6624.273999999999,,False,0.0
2025-10-01 21:00:00,117474.7,117524.3,117400.0,117524.2,420.603,181.748,238.855,-57.106999999999985,6567.167,,False,0.0
2025-10-01 21:15:00,117524.3,117524.9,117356.5,117434.7,280.166,112.187,167.979,-55.791999999999994,6511.374999999999,,False,0.0
2025-10-01 21:30:00,117434.7,117434.8,117276.3,117314.9,333.807,122.717,211.08999999999997,-88.37299999999999,6423.002,,False,0.0
2025-10-01 21:45:00,117314.9,117503.3,117314.8,117503.2,430.66999999999996,237.183,193.487,43.696,6466.697999999999,,False,0.0
2025-10-01 22:00:00,117503.2,118041.9,117503.2,117778.8,2815.23,1686.2150000000001,1129.0149999999999,557.2,7023.897999999999,,False,0.0
2025-10-01 22:15:00,117778.8,117864.4,117718.0,117756.8,837.317,397.863,439.454,-41.591,6982.306999999999,,False,0.0
2025-10-01 22:30:00,117756.8,117756.9,117584.0,117603.0,413.753,141.78,271.973,-130.193,6852.113999999999,,False,0.0
2025-10-01 22:45:00,117603.0,117828.0,117602.9,117695.8,1363.3220000000001,894.734,468.5880000000001,426.14599999999996,7278.259999999998,,False,0.0
2025-10-01 23:00:00,117695.8,117928.1,117634.9,117905.1,1078.955,639.932,439.02299999999997,200.90900000000002,7479.168999999998,,False,0.0
2025-10-01 23:15:00,117905.0,118457.3,117905.0,118312.1,6225.733,3679.182,2546.5509999999995,1132.6310000000003,8611.799999999997,,False,0.0
2025-10-01 23:30:00,118312.2,118321.0,118020.7,118263.6,1292.067,673.354,618.713,54.64099999999996,8666.440999999997,,False,0.0
2025-10-01 23:45:00,118263.6,118631.8,118229.9,118552.4,2586.158,1554.349,1031.809,522.54,9188.980999999998,,False,0.0
2025-10-02 00:00:00,118552.0,119457.0,118552.0,119119.5,9737.126,5761.535,3975.591,1785.944,10974.924999999996,,False,0.0
2025-10-02 00:15:00,119119.4,119160.0,118814.6,118898.4,1824.6550000000002,827.608,997.047,-169.43900000000008,10805.485999999995,,False,0.0
2025-10-02 00:30:00,118898.5,118900.6,118447.9,118550.4,2170.612,863.86,1306.752,-442.89199999999994,10362.593999999996,,False,0.0
2025-10-02 00:45:00,118550.4,118651.5,118367.0,118397.0,1307.485,619.276,688.209,-68.93300000000002,10293.660999999996,,False,0.0
2025-10-02 01:00:00,118397.0,118666.6,118335.0,118651.9,1246.126,765.674,480.452,285.22200000000004,10578.882999999996,,False,0.0
2025-10-02 01:15:00,118652.0,118660.8,118396.1,118454.1,747.336,364.221,383.115,-18.893999999999934,10559.988999999998,,False,0.0
2025-10-02 01:30:00,118454.1,118700.0,118454.1,118675.3,789.1179999999999,472.964,316.154,156.81000000000003,10716.798999999995,,False,0.0
2025-10-02 01:45:00,118675.3,118862.0,118569.6,118577.4,1482.664,760.832,721.832,39.000000000000085,10755.798999999995,,False,0.0
2025-10-02 02:00:00,118577.5,118677.3,118465.1,118664.1,1271.911,619.662,652.249,-32.58699999999992,10723.211999999998,,False,0.0
2025-10-02 02:15:00,118664.1,118748.8,118449.5,118491.2,1178.529,614.864,563.665,51.19900000000001,10774.410999999998,,False,0.0
2025-10-02 02:30:00,118491.2,118724.4,118433.4,118625.6,1317.4850000000001,744.593,572.892,171.70099999999996,10946.111999999996,,False,0.0
2025-10-02 02:45:00,118625.5,118736.2,118609.2,118697.4,828.77,424.974,403.79600000000005,21.177999999999997,10967.289999999995,,False,0.0
2025-10-02 03:00:00,118697.3,118966.0,118676.9,118825.0,2628.234,2115.673,512.5610000000001,1603.1119999999999,12570.401999999996,,False,0.0
2025-10-02 03:15:00,118825.0,119043.4,118744.1,118893.7,1757.692,1131.387,626.3050000000001,505.082,13075.483999999997,,False,0.0
2025-10-02 03:30:00,118893.6,118988.2,118770.1,118929.5,1268.5919999999999,449.823,818.7689999999999,-368.9459999999999,12706.537999999997,,False,0.0
2025-10-02 03:45:00,118929.4,118929.5,118652.5,118697.0,803.713,305.81600000000003,497.89700000000005,-192.08100000000002,12514.456999999997,,False,0.0
2025-10-02 04:00:00,118697.0,118893.8,118633.7,118860.0,1010.909,593.316,417.593,175.72299999999998,12690.179999999997,,False,0.0
2025-10-02 04:15:00,118859.9,118860.0,118508.4,118525.1,1010.427,361.247,649.1800000000001,-287.93300000000005,12402.246999999998,,False,0.0
2025-10-02 04:30:00,118525.0,118574.1,118372.0,118552.0,1025.828,370.68600000000004,655.142,-284.456,12117.790999999996,,False,0.0
2025-10-02 04:45:00,118552.0,118641.8,118448.1,118616.8,596.755,365.461,231.294,134.167,12251.957999999997,,False,0.0
2025-10-02 05:00:00,118616.7,118641.8,118460.0,118476.6,479.13599999999997,182.466,296.66999999999996,-114.20399999999995,12137.753999999995,,False,0.0
2025-10-02 05:15:00,118476.6,118613.5,118358.3,118600.1,833.173,425.01300000000003,408.16,16.852999999999952,12154.606999999998,,False,0.0
2025-10-02 05:30:00,118600.1,118600.1,118318.3,118418.8,897.4970000000001,397.31399999999996,500.183,-102.86900000000003,12051.737999999998,,False,0.0
2025-10-02 05:45:00,118418.7,118431.6,118226.4,118329.7,972.9760000000001,373.483,599.493,-226.01000000000005,11825.727999999996,,False,0.0
2025-10-02 06:00:00,118329.7,118484.3,118251.3,118382.3,851.193,498.918,352.275,146.64300000000006,11972.370999999996,,False,0.0
2025-10-02 06:15:00,118382.3,118481.1,118362.4,118412.5,542.908,238.58800000000002,304.32,-65.73199999999999,11906.638999999996,,False,0.0
2025-10-02 06:30:00,118412.5,118644.8,118387.9,118600.0,1143.6860000000001,673.005,470.68100000000004,202.32399999999996,12108.962999999996,,False,0.0
2025-10-02 06:45:00,118599.9,118620.1,118469.8,118600.0,526.9069999999999,274.804,252.103,22.701000000000022,12131.663999999995,,False,0.0
2025-10-02 07:00:00,118599.9,118629.8,118500.0,118611.1,605.054,303.786,301.26800000000003,2.5180000000000007,12134.181999999995,,False,0.0
2025-10-02 07:15:00,118611.0,118612.6,118437.7,118471.8,383.36199999999997,181.941,201.421,-19.480000000000018,12114.701999999996,,False,0.0
2025-10-02 07:30:00,118471.9,118471.9,118377.1,118422.0,469.889,218.262,251.627,-33.36500000000001,12081.336999999996,,False,0.0
2025-10-02 07:45:00,118422.0,118477.1,118378.0,118444.1,498.415,255.696,242.71900000000002,12.976999999999975,12094.313999999997,,False,0.0
2025-10-02 08:00:00,118444.1,118524.4,118310.4,118310.4,719.2199999999999,281.23199999999997,437.988,-156.75599999999997,11937.557999999995,,False,0.0
2025-10-02 08:15:00,118310.4,118606.0,118307.3,118590.4,617.698,354.491,263.207,91.28400000000002,12028.842,,False,0.0
2025-10-02 08:30:00,118590.3,118625.4,118523.6,118579.6,469.209,235.405,233.804,1.6009999999999978,12030.443,,False,0.0
2025-10-02 08:45:00,118579.6,118647.7,118568.2,118635.4,399.585,220.91400000000002,178.671,42.243000000000016,12072.685999999998,,False,0.0
2025-10-02 09:00:00,118635.3,118635.4,118521.7,118563.1,419.819,157.971,261.848,-103.87700000000002,11968.808999999996,,False,0.0
2025-10-02 09:15:00,118563.2,118648.5,118553.9,118640.6,459.399,271.477,187.922,83.555,12052.363999999998,,False,0.0
2025-10-02 09:30:00,118640.7,118724.8,118555.9,118690.8,858.931,479.63199999999995,379.29900000000004,100.33300000000003,12152.696999999998,,False,0.0
2025-10-02 09:45:00,118690.9,118827.7,118647.5,118813.3,966.712,577.324,389.388,187.93599999999998,12340.633,,False,0.0
2025-10-02 10:00:00,118813.3,118885.8,118640.1,118699.9,841.426,365.735,475.6910000000001,-109.95600000000005,12230.677,,False,0.0
2025-10-02 10:15:00,118700.0,118742.1,118563.0,118564.4,481.973,206.75,275.223,-68.47300000000001,12162.204,,False,0.0
2025-10-02 10:30:00,118564.4,118724.6,118564.4,118711.2,609.894,315.306,294.588,20.717999999999975,12182.922,,False,0.0
2025-10-02 10:45:00,118711.3,118717.3,118530.8,118575.3,418.51800000000003,215.90699999999998,202.611,13.295999999999978,12196.218,,False,0.0
2025-10-02 11:00:00,118575.3,118628.6,118481.6,118530.4,589.451,227.321,362.13,-134.80900000000003,12061.409,,False,0.0
2025-10-02 11:15:00,118530.4,118660.3,118503.2,118636.0,403.742,236.094,167.64800000000002,68.44599999999998,12129.855,,False,0.0
2025-10-02 11:30:00,118635.9,118707.6,118609.1,118707.6,333.222,223.424,109.798,113.626,12243.481,,False,0.0
2025-10-02 11:45:00,118707.6,118843.8,118655.4,118716.0,890.3489999999999,402.211,488.13800000000003,-85.92699999999996,12157.554,,False,0.0
2025-10-02 12:00:00,118716.1,118844.9,118690.4,118805.8,621.6610000000001,348.03299999999996,273.62800000000004,74.40499999999996,12231.959,,False,0.0
2025-10-02 12:15:00,118805.7,119130.0,118805.7,119043.9,2025.466,1244.5500000000002,780.9159999999999,463.63400000000007,12695.593,,False,0.0
2025-10-02 12:30:00,119043.8,119309.2,118952.5,119157.2,2156.843,1194.1970000000001,962.646,231.55100000000004,12927.144000000002,,False,0.0
2025-10-02 12:45:00,119157.2,119361.4,119106.0,119360.1,1743.825,946.8299999999999,796.9950000000001,149.83499999999992,13076.979,,False,0.0
2025-10-02 13:00:00,119360.0,119360.1,119054.0,119060.5,1527.013,736.968,790.045,-53.07699999999994,13023.902000000002,,False,0.0
2025-10-02 13:15:00,119060.5,119250.0,118868.2,119114.3,1547.393,752.818,794.575,-41.75699999999995,12982.145000000002,,False,0.0
2025-10-02 13:30:00,119114.3,119523.5,119042.3,119503.7,3221.909,2022.9299999999998,1198.979,823.9509999999999,13806.096,,False,0.0
2025-10-02 13:45:00,119503.8,119733.0,119441.3,119559.6,5035.82,2874.984,2160.8360000000002,714.1479999999998,14520.244,,False,0.0
2025-10-02 14:00:00,119559.6,119607.6,119218.7,119381.6,2468.928,971.0329999999999,1497.8950000000002,-526.8620000000001,13993.382,,False,0.0
2025-10-02 14:15:00,119381.7,119672.1,119350.0,119643.2,1414.757,719.951,694.806,25.14500000000001,14018.527000000002,,False,0.0
2025-10-02 14:30:00,119643.3,119747.2,118910.0,118950.5,3316.9190000000003,1185.134,2131.785,-946.6510000000003,13071.876000000002,,False,0.0
2025-10-02 14:45:00,118950.5,119044.8,118606.2,118768.0,4159.461,2037.7069999999999,2121.754,-84.0469999999998,12987.829000000002,,False,0.0
2025-10-02 15:00:00,118768.1,119205.3,118458.4,119128.2,4237.6759999999995,2138.1220000000003,2099.554,38.56800000000027,13026.397000000004,,False,0.0
2025-10-02 15:15:00,119128.1,119555.0,118966.0,119378.8,3019.124,1461.2669999999998,1557.857,-96.58999999999997,12929.807000000004,,False,0.0
2025-10-02 15:30:00,119379.1,119600.0,119142.2,119586.0,2471.934,1332.922,1139.0120000000002,193.90999999999997,13123.717000000002,,False,0.0
2025-10-02 15:45:00,119585.9,119889.0,119500.0,119875.1,3789.476,2282.134,1507.3420000000003,774.7919999999998,13898.509000000002,,False,0.0
2025-10-02 16:00:00,119875.1,120291.0,119650.1,120083.4,6700.761,3870.8559999999998,2829.9050000000007,1040.9509999999993,14939.46,,False,0.0
2025-10-02 16:15:00,120083.4,120188.1,119880.0,119961.9,2275.931,1038.638,1237.293,-198.65499999999986,14740.804999999998,,False,0.0
2025-10-02 16:30:00,119961.9,120066.7,119663.8,119732.5,1899.7060000000001,694.579,1205.127,-510.5480000000001,14230.256999999998,,False,0.0
2025-10-02 16:45:00,119732.5,119870.9,119564.9,119694.0,1083.205,525.559,557.6460000000001,-32.087000000000046,14198.169999999998,,False,0.0
2025-10-02 17:00:00,119694.0,119775.3,119500.0,119766.9,1234.268,643.205,591.063,52.14200000000005,14250.311999999998,,False,0.0
2025-10-02 17:15:00,119766.9,119766.9,119317.0,119390.6,1617.08,857.432,759.648,97.78399999999999,14348.095999999998,,False,0.0
2025-10-02 17:30:00,119390.7,119619.4,119342.7,119542.6,923.8430000000001,526.269,397.574,128.695,14476.790999999996,,False,0.0
2025-10-02 17:45:00,119542.5,119916.8,119507.9,119869.1,1430.113,849.8969999999999,580.2160000000001,269.6809999999998,14746.471999999998,,False,0.0
2025-10-02 18:00:00,119869.1,120181.5,119859.9,120080.8,2195.516,1228.986,966.5300000000001,262.45599999999996,15008.927999999998,,False,0.0
2025-10-02 18:15:00,120080.8,120195.8,119920.8,120103.2,1265.258,539.519,725.739,-186.21999999999997,14822.708,,False,0.0
2025-10-02 18:30:00,120103.2,120148.8,119930.5,120032.3,1122.262,504.573,617.6890000000001,-113.11599999999999,14709.592,,False,0.0
2025-10-02 18:45:00,120032.3,120637.2,120032.3,120461.6,3659.623,2364.786,1294.8369999999998,1069.9490000000003,15779.541,,False,0.0
2025-10-02 19:00:00,120461.6,120999.0,120398.2,120988.0,5627.035,3225.8109999999997,2401.224,824.5869999999998,16604.128000000004,,False,0.0
2025-10-02 19:15:00,120988.0,120990.0,120632.2,120692.1,2656.276,1059.429,1596.847,-537.418,16066.710000000005,,False,0.0
2025-10-02 19:30:00,120692.2,120921.3,120653.6,120665.5,1320.985,611.197,709.788,-98.59100000000005,15968.119000000002,,False,0.0
2025-10-02 19:45:00,120665.5,120843.8,120516.4,120787.9,1396.345,717.392,678.953,38.43900000000002,16006.558,,False,0.0
2025-10-02 20:00:00,120787.8,120880.9,120631.2,120631.2,1535.444,774.52,760.924,13.596000000000004,16020.154000000002,,False,0.0
2025-10-02 20:15:00,120631.2,120719.7,120403.7,120504.4,1224.3,460.777,763.523,-302.74600000000004,15717.408000000005,,False,0.0
2025-10-02 20:30:00,120504.4,120524.4,120258.1,120441.9,1341.372,633.0269999999999,708.3450000000001,-75.31800000000015,15642.090000000002,,False,0.0
