open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,Trigger,Max_Pct
2025-09-30 23:30:00,113966.17,113983.98,113851.16,113971.49,47.31461,27.554229999999997,19.76038,7.793849999999997,-54.39046999999999,False,0.0
2025-09-30 23:45:00,113971.5,114048.94,113945.86,114048.93,34.97788,25.2818,9.696080000000002,15.58572,-38.804749999999984,False,0.0
2025-10-01 00:00:00,114048.94,114308.0,114048.93,114156.18,117.94697,75.07159,42.87537999999999,32.19621000000001,-6.6085399999999765,False,0.0
2025-10-01 00:15:00,114156.17,114177.93,113966.67,114021.86,120.20758000000001,47.90822,72.29936000000001,-24.391140000000007,-30.999679999999984,False,0.0
2025-10-01 00:30:00,114021.85,114231.26,113969.18,113969.19,99.36776,35.65571,63.712050000000005,-28.056339999999995,-59.056019999999975,False,0.0
2025-10-01 00:45:00,113969.19,114255.0,113969.18,114239.53,97.06784999999999,53.58595,43.481899999999996,10.10405,-48.95196999999997,False,0.0
2025-10-01 01:00:00,114239.53,114398.97,114142.99,114348.16,149.14275,73.63698,75.50577000000001,-1.868789999999997,-50.82075999999998,False,0.0
2025-10-01 01:15:00,114348.16,114429.76,114207.47,114367.72,148.04019,73.08211,74.95808,-1.8759699999999988,-52.69672999999998,False,0.0
2025-10-01 01:30:00,114367.72,114492.22,114223.43,114413.36,160.68617999999998,89.91754,70.76864,19.148900000000005,-33.547829999999976,False,0.0
2025-10-01 01:45:00,114413.36,114550.0,114360.27,114549.99,139.38448,58.32486,81.05962,-22.73476,-56.28258999999998,False,0.0
2025-10-01 02:00:00,114549.99,114551.76,114425.22,114481.09,84.19776,24.88454,59.31322,-34.42867999999999,-90.71126999999998,False,0.0
2025-10-01 02:15:00,114481.09,114498.98,114425.22,114427.88,71.37625,21.279700000000002,50.09655,-28.816849999999995,-119.52811999999996,False,0.0
2025-10-01 02:30:00,114427.89,114445.99,114307.69,114324.66,161.04399,70.30038,90.74361,-20.443229999999996,-139.97134999999997,False,0.0
2025-10-01 02:45:00,114324.66,114390.95,114272.15,114272.15,191.80622,74.65874,117.14748,-42.48873999999999,-182.46008999999995,False,0.0
2025-10-01 03:00:00,114272.16,114434.01,114195.42,114434.0,108.06992,62.57966,45.490260000000006,17.089399999999998,-165.37068999999994,False,0.0
2025-10-01 03:15:00,114434.01,114525.96,114340.22,114471.16,159.24579,93.97566,65.27013000000001,28.70552999999999,-136.66515999999996,False,0.0
2025-10-01 03:30:00,114471.16,114530.48,114319.01,114319.02,106.33513,69.41991999999999,36.91521,32.50470999999999,-104.16044999999995,False,0.0
2025-10-01 03:45:00,114319.01,114319.02,114096.58,114176.92,128.65233999999998,49.07562,79.57672,-30.50109999999999,-134.66154999999995,False,0.0
2025-10-01 04:00:00,114176.93,114439.8,114151.0,114336.86,87.92525,54.42298,33.502269999999996,20.92071,-113.74083999999996,False,0.0
2025-10-01 04:15:00,114336.86,114587.51,114336.86,114587.5,128.86252,58.28653,70.57598999999999,-12.289459999999984,-126.03029999999993,False,0.0
2025-10-01 04:30:00,114587.51,114700.0,114500.0,114550.94,194.76004,78.15662,116.60342,-38.446799999999996,-164.4770999999999,False,0.0
2025-10-01 04:45:00,114550.94,114589.0,114262.0,114289.01,186.34547,33.6604,152.68507,-119.02466999999999,-283.50176999999985,False,0.0
2025-10-01 05:00:00,114289.02,114740.0,114265.63,114606.03,272.46845,188.43944000000002,84.02900999999999,104.41043000000002,-179.09133999999983,False,0.0
2025-10-01 05:15:00,114606.03,114712.24,114524.9,114612.99,134.86528,61.24664,73.61864,-12.371999999999996,-191.46333999999985,False,0.0
2025-10-01 05:30:00,114613.0,114631.79,114536.09,114569.24,59.12371,22.69114,36.43257,-13.741429999999998,-205.20476999999983,False,0.0
2025-10-01 05:45:00,114569.25,114640.0,114518.0,114569.84,93.29775000000001,37.53884,55.75891,-18.220070000000007,-223.42483999999985,False,0.0
2025-10-01 06:00:00,114569.84,114581.31,114471.48,114558.77,89.62384,27.12408,62.49976,-35.37568,-258.80051999999984,False,0.0
2025-10-01 06:15:00,114558.78,114624.3,114307.69,114388.46,128.18337,42.58939,85.59398,-43.00458999999999,-301.80510999999984,True,1.5061134663409161
2025-10-01 06:30:00,114388.47,114540.01,114314.87,114512.88,74.55969,35.4656,39.094089999999994,-3.628490000000003,-305.43359999999984,True,1.3958255176186243
2025-10-01 06:45:00,114512.89,114512.89,114224.88,114256.81,100.15591,25.24913,74.90678,-49.65765,-355.09124999999983,True,1.6230717451327419
2025-10-01 07:00:00,114256.82,114434.52,114236.59,114360.06,69.89993,32.352270000000004,37.54766,-5.195389999999995,-360.2866399999998,False,0.0
2025-10-01 07:15:00,114360.05,114580.98,114360.05,114569.08,111.68785,55.2603,56.427550000000004,-1.1672500000000028,-361.45388999999983,False,0.0
2025-10-01 07:30:00,114569.09,114584.35,114444.92,114537.35,171.89499,26.463639999999998,145.43135,-118.96771000000001,-480.42159999999984,False,0.0
2025-10-01 07:45:00,114537.35,114584.34,114491.57,114539.02,92.77959000000001,26.87404,65.90555,-39.03151000000001,-519.4531099999999,False,0.0
2025-10-01 08:00:00,114539.02,114595.52,114484.43,114577.85,113.49958000000001,50.74706,62.75252,-12.005460000000001,-531.4585699999999,False,0.0
2025-10-01 08:15:00,114577.85,115110.83,114560.0,115089.82,737.0735099999999,501.05473,236.01878,265.03595,-266.4226199999999,False,0.0
2025-10-01 08:30:00,115089.82,115700.0,115089.82,115635.37,807.53448,552.1281799999999,255.40630000000004,296.72187999999994,30.29926000000006,False,0.0
2025-10-01 08:45:00,115635.37,116591.8,115490.6,116111.28,1285.95842,702.42112,583.5373,118.88382000000007,149.18308000000013,False,0.0
2025-10-01 09:00:00,116111.27,116370.0,115950.0,116240.31,318.24262,158.43912,159.8035,-1.3643800000000041,147.81870000000012,False,0.0
2025-10-01 09:15:00,116240.31,116316.08,116129.84,116239.48,204.10996,80.71991,123.39005,-42.67014,105.1485600000001,False,0.0
2025-10-01 09:30:00,116239.48,116529.93,116157.3,116386.01,440.76589,214.74532,226.02057,-11.275249999999986,93.87331000000012,False,0.0
2025-10-01 09:45:00,116386.0,116460.0,116329.0,116412.1,118.61927,55.861219999999996,62.758050000000004,-6.8968300000000085,86.9764800000001,False,0.0
2025-10-01 10:00:00,116412.1,116551.0,116266.92,116266.92,191.54757,91.75502,99.79254999999999,-8.03753,78.9389500000001,False,0.0
2025-10-01 10:15:00,116266.91,116398.59,116240.63,116240.63,100.10779,49.14435,50.96344,-1.8190900000000028,77.1198600000001,False,0.0
2025-10-01 10:30:00,116240.63,116339.91,116203.5,116275.33,134.48265,68.45847,66.02418,2.434290000000006,79.55415000000012,False,0.0
2025-10-01 10:45:00,116275.33,116363.47,116224.68,116281.64,123.5103,61.67178,61.83852,-0.16674000000000078,79.38741000000013,False,0.0
2025-10-01 11:00:00,116281.64,116429.01,116269.0,116375.99,100.02124,47.98546,52.03578,-4.050320000000001,75.33709000000013,False,0.0
2025-10-01 11:15:00,116376.0,116413.9,116324.0,116324.0,101.33805,31.012410000000003,70.32563999999999,-39.31322999999999,36.02386000000014,False,0.0
2025-10-01 11:30:00,116324.0,116600.0,116293.08,116575.39,143.88299,87.78057,56.102419999999995,31.678150000000013,67.70201000000014,False,0.0
2025-10-01 11:45:00,116575.38,116795.85,116498.18,116789.58,297.23604,215.5021,81.73393999999999,133.76816000000002,201.47017000000017,False,0.0
2025-10-01 12:00:00,116789.57,116875.0,116610.24,116669.38,172.36590999999999,96.68312,75.68279000000001,21.000329999999998,222.47050000000016,False,0.0
2025-10-01 12:15:00,116669.38,116887.0,116620.02,116633.02,136.51673,58.92821,77.58852,-18.660310000000003,203.81019000000012,False,0.0
2025-10-01 12:30:00,116633.03,116652.01,116450.78,116453.18,187.77916,69.13304,118.64612,-49.51307999999999,154.29711000000017,False,0.0
2025-10-01 12:45:00,116453.18,116548.34,116363.38,116402.65,148.53800999999999,40.69825,107.83975999999998,-67.14150999999998,87.15560000000016,False,0.0
2025-10-01 13:00:00,116402.65,116558.63,116402.65,116534.48,141.81578000000002,62.864959999999996,78.95082000000001,-16.085860000000004,71.06974000000017,False,0.0
2025-10-01 13:15:00,116534.47,116650.0,116531.21,116636.87,121.63813999999999,59.53711,62.10103,-2.563919999999996,68.50582000000017,False,0.0
2025-10-01 13:30:00,116636.88,116734.95,116399.5,116513.96,634.99415,308.87571,326.11844,-17.242729999999998,51.263090000000176,False,0.0
2025-10-01 13:45:00,116513.96,116843.73,116418.68,116806.96,335.14948000000004,162.15388000000002,172.99560000000002,-10.84172000000003,40.42137000000015,False,0.0
2025-10-01 14:00:00,116806.96,117255.25,116704.74,117184.14,689.9279799999999,381.14322,308.78476,72.35846000000004,112.77983000000016,False,0.0
2025-10-01 14:15:00,117184.13,117441.26,117050.19,117136.81,407.62473,177.56307,230.06166000000002,-52.49859,60.281240000000174,False,0.0
2025-10-01 14:30:00,117136.81,117419.69,117057.0,117314.0,206.32472,115.19543,91.12929,24.066139999999994,84.34738000000016,False,0.0
2025-10-01 14:45:00,117314.0,117324.3,117058.31,117292.74,327.6545,114.6704,212.9841,-98.3137,-13.96631999999984,False,0.0
2025-10-01 15:00:00,117292.73,117340.56,117091.84,117241.85,288.52308,156.70508,131.81799999999998,24.88708000000002,10.920760000000184,False,0.0
2025-10-01 15:15:00,117241.85,117649.99,117188.61,117499.63,346.01068,226.06983000000002,119.94085,106.12897999999998,117.04974000000018,False,0.0
2025-10-01 15:30:00,117499.62,117534.87,117300.0,117492.18,199.39107,86.74904,112.64203,-25.892990000000005,91.1567500000002,False,0.0
2025-10-01 15:45:00,117492.17,117545.88,117308.31,117423.73,174.09188,73.25897,100.83291,-27.573940000000004,63.58281000000018,False,0.0
2025-10-01 16:00:00,117423.73,117773.0,117319.04,117773.0,365.84071,212.12578000000002,153.71493,58.41084999999998,121.99366000000016,False,0.0
2025-10-01 16:15:00,117773.0,117869.74,117693.0,117861.69,326.91844000000003,185.43428,141.48416,43.95012,165.94378000000015,False,0.0
2025-10-01 16:30:00,117861.68,118199.0,117743.68,117864.87,862.7657,413.04734,449.7183600000001,-36.67102000000007,129.27276000000006,False,0.0
2025-10-01 16:45:00,117864.88,117971.29,117535.79,117535.79,284.88383,109.14037,175.74345999999997,-66.60308999999998,62.66967000000008,False,0.0
2025-10-01 17:00:00,117535.79,117681.27,117274.15,117299.68,210.40751,67.41529,142.99222,-75.57693,-12.907259999999924,False,0.0
2025-10-01 17:15:00,117299.68,117557.0,117262.43,117381.66,204.2185,86.04054000000001,118.17796000000001,-32.137419999999985,-45.04467999999992,False,0.0
2025-10-01 17:30:00,117381.65,117490.89,117141.34,117148.77,160.41173,38.318960000000004,122.09277,-83.77381,-128.8184899999999,False,0.0
2025-10-01 17:45:00,117148.78,117169.63,116724.56,116768.07,387.32248,158.10675,229.21573,-71.10897999999999,-199.92746999999991,False,0.0
2025-10-01 18:00:00,116768.08,117076.37,116768.07,117056.32,209.80592000000001,136.17922,73.6267,62.552519999999994,-137.3749499999999,False,0.0
2025-10-01 18:15:00,117056.31,117056.32,116871.04,117027.1,117.43002,63.339459999999995,54.090559999999996,9.248899999999995,-128.1260499999999,False,0.0
2025-10-01 18:30:00,117027.09,117189.85,117027.09,117074.76,96.88859,54.40392,42.484669999999994,11.919250000000005,-116.2067999999999,False,0.0
2025-10-01 18:45:00,117074.76,117339.09,117074.75,117234.01,104.14239,62.75363,41.388760000000005,21.364869999999993,-94.8419299999999,False,0.0
2025-10-01 19:00:00,117234.01,117423.91,117214.8,117397.76,95.11915,58.3935,36.72565,21.66785,-73.17407999999989,False,0.0
2025-10-01 19:15:00,117397.77,117495.27,117397.76,117470.87,78.86167,29.240180000000002,49.621489999999994,-20.38131,-93.55538999999987,False,0.0
2025-10-01 19:30:00,117470.87,117623.59,117332.16,117536.9,105.4889,46.81163,58.67726999999999,-11.865639999999994,-105.42102999999987,False,0.0
2025-10-01 19:45:00,117536.89,117606.73,117306.59,117439.53,203.81761999999998,102.33871,101.47890999999998,0.8598000000000212,-104.56122999999984,False,0.0
2025-10-01 20:00:00,117439.53,117441.0,117163.25,117210.79,186.68016,54.71606,131.9641,-77.24804,-181.80926999999983,False,0.0
2025-10-01 20:15:00,117210.8,117399.58,117210.79,117393.72,61.429849999999995,32.21118,29.21867,2.9925100000000047,-178.81675999999985,False,0.0
2025-10-01 20:30:00,117393.71,117393.72,117319.04,117376.75,53.5414,18.10088,35.44052000000001,-17.339640000000003,-196.15639999999985,False,0.0
2025-10-01 20:45:00,117376.76,117542.24,117306.52,117536.12,111.18262,70.57997999999999,40.602639999999994,29.977340000000005,-166.17905999999985,False,0.0
2025-10-01 21:00:00,117536.13,117579.43,117472.56,117579.43,72.19422,22.00175,50.19247,-28.19072,-194.36977999999988,False,0.0
2025-10-01 21:15:00,117579.43,117579.43,117423.9,117490.0,47.47406,16.35409,31.11997,-14.76588,-209.1356599999999,False,0.0
2025-10-01 21:30:00,117490.0,117490.0,117339.54,117366.05,58.53948,18.14096,40.39852,-22.257559999999998,-231.3932199999999,False,0.0
2025-10-01 21:45:00,117366.05,117554.96,117366.04,117554.96,100.70408,62.54209,38.16199,24.3801,-207.0131199999999,False,0.0
2025-10-01 22:00:00,117554.95,118080.0,117554.95,117835.0,295.52328,204.55757000000003,90.96571,113.59186000000003,-93.42125999999988,False,0.0
2025-10-01 22:15:00,117835.01,117899.9,117752.14,117800.01,86.87034,33.41225,53.45809,-20.04584,-113.46709999999987,False,0.0
2025-10-01 22:30:00,117800.01,117800.01,117640.72,117652.42,70.89034000000001,23.3383,47.552040000000005,-24.21374,-137.68083999999988,False,0.0
2025-10-01 22:45:00,117652.43,117875.95,117652.42,117745.39,140.537,65.44463,75.09237,-9.647739999999999,-147.32857999999987,False,0.0
2025-10-01 23:00:00,117745.39,117946.48,117686.28,117946.47,117.97149999999999,65.81971999999999,52.15178,13.667939999999994,-133.6606399999999,False,0.0
2025-10-01 23:15:00,117946.48,118485.0,117946.47,118352.59,564.85757,345.9387,218.91887,127.01983,-6.640809999999888,False,0.0
2025-10-01 23:30:00,118352.58,118369.59,118068.29,118310.49,209.34064999999998,95.06766999999999,114.27298,-19.205309999999983,-25.84611999999987,False,0.0
2025-10-01 23:45:00,118310.5,118649.1,118275.46,118594.99,269.05429000000004,180.89117,88.16311999999999,92.72805,66.88193000000012,False,0.0
2025-10-02 00:00:00,118594.99,119456.92,118594.98,119153.8,1179.60969,718.44677,461.16292,257.28385,324.1657800000001,False,0.0
2025-10-02 00:15:00,119153.79,119187.6,118859.64,118936.68,433.38715,150.93277,282.45438,-131.52161,192.64417000000012,False,0.0
2025-10-02 00:30:00,118936.68,118936.68,118492.38,118592.33,342.97721,177.63332,165.34389000000002,12.289429999999982,204.93360000000013,False,0.0
2025-10-02 00:45:00,118592.32,118682.15,118397.32,118428.46,256.7488,98.05873,158.69007000000002,-60.631339999999994,144.30226000000016,False,0.0
2025-10-02 01:00:00,118428.46,118700.0,118368.05,118695.0,156.02586,84.52194,71.50392,13.01802,157.32028000000017,False,0.0
2025-10-02 01:15:00,118694.99,118700.0,118436.01,118485.0,156.55549000000002,70.54628,86.00921,-15.462930000000004,141.8573500000002,False,0.0
2025-10-02 01:30:00,118485.0,118720.0,118484.99,118719.99,162.12198,88.19228000000001,73.9297,14.262580000000007,156.11993000000018,False,0.0
2025-10-02 01:45:00,118720.0,118894.12,118608.04,118617.37,259.91457,123.70495,136.20962,-12.504669999999997,143.6152600000002,False,0.0
2025-10-02 02:00:00,118617.37,118725.23,118510.57,118701.5,164.48751000000001,95.9988,68.48871,27.51008999999999,171.1253500000002,False,0.0
2025-10-02 02:15:00,118701.5,118784.87,118500.0,118531.85,210.4449,111.97388000000001,98.47102,13.502860000000009,184.6282100000002,False,0.0
2025-10-02 02:30:00,118531.85,118771.5,118483.39,118672.32,165.85443999999998,80.33158,85.52286,-5.191279999999988,179.43693000000022,False,0.0
2025-10-02 02:45:00,118672.32,118773.0,118656.87,118753.73,103.36308,44.28161,59.081469999999996,-14.799859999999999,164.63707000000022,False,0.0
2025-10-02 03:00:00,118753.73,119003.0,118721.94,118867.21,253.76727,181.22138,72.54589,108.67549,273.3125600000002,False,0.0
2025-10-02 03:15:00,118867.22,119058.82,118796.3,118937.32,142.878,83.20935,59.66865,23.5407,296.8532600000002,False,0.0
2025-10-02 03:30:00,118937.32,119024.12,118813.0,118968.99,111.35899,51.80605,59.55294,-7.7468900000000005,289.1063700000002,False,0.0
2025-10-02 03:45:00,118968.99,118969.0,118688.61,118733.99,87.85281,31.67371,56.179100000000005,-24.505390000000002,264.6009800000002,False,0.0
2025-10-02 04:00:00,118733.99,118930.29,118669.11,118891.36,117.43043,53.92698,63.50345,-9.576469999999999,255.02451000000025,False,0.0
2025-10-02 04:15:00,118891.36,118891.37,118566.0,118568.18,85.45148,20.32854,65.12294,-44.794399999999996,210.23011000000025,False,0.0
2025-10-02 04:30:00,118568.18,118606.9,118432.64,118592.31,105.3177,42.94947,62.368230000000004,-19.418760000000002,190.81135000000023,False,0.0
2025-10-02 04:45:00,118592.3,118678.81,118489.76,118662.04,102.26174,49.40254,52.8592,-3.4566599999999985,187.3546900000003,False,0.0
2025-10-02 05:00:00,118662.04,118677.32,118505.3,118530.3,64.49874,19.0915,45.40724,-26.31574,161.03895000000028,False,0.0
2025-10-02 05:15:00,118530.29,118650.0,118402.97,118643.92,125.54262,51.29013,74.25249000000001,-22.96236000000001,138.0765900000003,False,0.0
2025-10-02 05:30:00,118643.93,118643.93,118370.0,118473.15,180.69897,46.660560000000004,134.03841,-87.37785,50.69874000000031,False,0.0
2025-10-02 05:45:00,118473.16,118481.43,118279.31,118377.34,114.07123999999999,45.22309,68.84815,-23.625059999999998,27.07368000000032,False,0.0
2025-10-02 06:00:00,118377.34,118514.42,118295.87,118415.0,94.45288,34.79635,59.656530000000004,-24.860179999999996,2.2135000000003195,False,0.0
2025-10-02 06:15:00,118415.0,118530.36,118410.0,118460.64,71.17954,35.07022,36.10932,-1.0390999999999986,1.174400000000321,False,0.0
2025-10-02 06:30:00,118460.64,118672.34,118432.83,118640.99,146.25639999999999,75.19056,71.06584000000001,4.124719999999996,5.299120000000317,False,0.0
2025-10-02 06:45:00,118641.0,118660.19,118523.01,118649.06,69.00965,24.92304,44.08661,-19.16357,-13.864449999999682,False,0.0
2025-10-02 07:00:00,118649.07,118678.98,118550.0,118659.16,139.54674,55.0949,84.45184,-29.35694,-43.22138999999969,False,0.0
2025-10-02 07:15:00,118659.16,118659.17,118493.32,118521.61,50.33479,25.97955,24.35524,1.6243100000000013,-41.597079999999686,False,0.0
2025-10-02 07:30:00,118521.62,118521.62,118429.94,118462.28,133.28674,26.38907,106.89767,-80.5086,-122.1056799999997,False,0.0
2025-10-02 07:45:00,118462.27,118521.62,118424.0,118489.76,173.02472,59.567620000000005,113.4571,-53.889479999999985,-175.99515999999966,False,0.0
2025-10-02 08:00:00,118489.76,118567.56,118357.4,118357.41,82.53543,21.71351,60.82192,-39.108410000000006,-215.10356999999965,False,0.0
2025-10-02 08:15:00,118357.4,118644.55,118354.61,118628.9,89.58105,52.66478,36.91627,15.748510000000008,-199.35505999999964,False,0.0
2025-10-02 08:30:00,118628.9,118658.13,118568.28,118627.86,87.77157,32.51542,55.25615,-22.740729999999996,-222.09578999999965,False,0.0
2025-10-02 08:45:00,118627.85,118680.0,118613.1,118668.89,49.128699999999995,24.11193,25.016769999999998,-0.9048399999999965,-223.00062999999963,False,0.0
2025-10-02 09:00:00,118668.89,118668.89,118567.0,118606.0,54.22665,23.73388,30.49277,-6.75889,-229.75951999999967,False,0.0
2025-10-02 09:15:00,118606.01,118681.0,118597.0,118681.0,107.98223999999999,55.00043,52.981809999999996,2.0186200000000056,-227.74089999999967,False,0.0
2025-10-02 09:30:00,118681.0,118746.0,118600.0,118726.6,92.8112,62.967479999999995,29.843719999999998,33.12376,-194.6171399999997,False,0.0
2025-10-02 09:45:00,118726.59,118850.0,118700.21,118849.99,88.00573,53.4471,34.55863,18.88847,-175.72866999999965,False,0.0
2025-10-02 10:00:00,118849.99,118926.49,118689.96,118747.06,110.84227,49.74537,61.0969,-11.351529999999997,-187.08019999999968,False,0.0
2025-10-02 10:15:00,118747.05,118785.0,118619.0,118622.34,96.28744,38.16755,58.119890000000005,-19.952340000000003,-207.03253999999967,False,0.0
2025-10-02 10:30:00,118622.34,118770.95,118622.34,118750.0,107.76751,56.92601,50.8415,6.084509999999998,-200.94802999999968,False,0.0
2025-10-02 10:45:00,118749.99,118752.0,118567.85,118619.56,78.75192,28.27124,50.48067999999999,-22.20944,-223.15746999999968,False,0.0
2025-10-02 11:00:00,118619.55,118667.0,118537.1,118577.0,78.01325,41.77326,36.23999,5.533270000000002,-217.6241999999997,False,0.0
2025-10-02 11:15:00,118577.0,118700.0,118553.39,118689.97,84.11795000000001,49.82486,34.29309,15.531770000000007,-202.09242999999967,False,0.0
2025-10-02 11:30:00,118689.97,118760.66,118670.0,118755.97,82.54426000000001,56.923809999999996,25.62045,31.30335999999999,-170.7890699999997,False,0.0
2025-10-02 11:45:00,118755.96,118900.01,118710.18,118765.73,169.64128,99.82317,69.81811,30.00506,-140.78400999999968,False,0.0
2025-10-02 12:00:00,118765.72,118892.84,118742.91,118862.91,93.50375000000001,59.484170000000006,34.019580000000005,25.464589999999998,-115.3194199999997,False,0.0
2025-10-02 12:15:00,118862.91,119147.0,118862.91,119080.53,235.78127,175.72976,60.05150999999999,115.67825,0.3588300000003102,False,0.0
2025-10-02 12:30:00,119080.53,119350.0,119001.56,119211.11,380.30127,206.01909,174.28217999999998,31.73691000000001,32.09574000000032,False,0.0
2025-10-02 12:45:00,119211.1,119402.43,119166.0,119402.42,214.5805,117.96574000000001,96.61476,21.35098000000001,53.446720000000326,False,0.0
2025-10-02 13:00:00,119402.43,119408.0,119113.0,119113.0,220.22123,91.25371,128.96752,-37.71381,15.732910000000324,False,0.0
2025-10-02 13:15:00,119113.0,119290.54,118933.25,119165.05,258.71657,155.35344,103.36313,51.990309999999994,67.72322000000032,False,0.0
2025-10-02 13:30:00,119165.04,119550.0,119098.1,119542.14,410.3822,275.10095,135.28125,139.8197,207.54292000000032,False,0.0
2025-10-02 13:45:00,119542.14,119761.36,119480.53,119621.2,642.00643,342.84644,299.15999,43.686449999999994,251.2293700000003,False,0.0
2025-10-02 14:00:00,119621.19,119658.04,119275.07,119446.99,224.13538,90.54017,133.59521,-43.05504,208.1743300000003,False,0.0
2025-10-02 14:15:00,119446.99,119716.0,119412.14,119699.99,258.17819,157.5096,100.66859,56.84101000000001,265.0153400000003,False,0.0
2025-10-02 14:30:00,119699.99,119788.0,118970.0,118999.99,331.35048,154.46327,176.88720999999998,-22.423939999999988,242.5914000000004,False,0.0
2025-10-02 14:45:00,118999.99,119097.4,118642.2,118814.09,424.25744999999995,196.38992,227.86753,-31.477609999999977,211.1137900000004,False,0.0
2025-10-02 15:00:00,118814.09,119250.0,118516.39,119167.37,366.90576,204.34301,162.56275000000002,41.780259999999984,252.8940500000004,False,0.0
2025-10-02 15:15:00,119167.37,119590.0,119020.89,119428.12,297.57986,190.05662999999998,107.52323000000001,82.5334,335.4274500000004,False,0.0
2025-10-02 15:30:00,119428.13,119630.24,119196.29,119626.17,261.88570000000004,119.27607,142.60962999999998,-23.333560000000002,312.0938900000004,False,0.0
2025-10-02 15:45:00,119626.17,119910.79,119563.47,119910.78,479.38022,300.34571000000005,179.03450999999998,121.31120000000004,433.4050900000004,False,0.0
2025-10-02 16:00:00,119910.78,120300.0,119689.0,120133.43,942.78099,623.1057599999999,319.67522999999994,303.43053,736.8356200000004,False,0.0
2025-10-02 16:15:00,120133.44,120222.0,119927.99,119995.31,325.67515,126.45616,199.21899,-72.76283,664.0727900000004,False,0.0
2025-10-02 16:30:00,119995.3,120093.95,119714.45,119779.45,195.76614,69.29327,126.47287,-57.17960000000001,606.8931900000005,False,0.0
2025-10-02 16:45:00,119779.44,119900.0,119607.82,119731.4,106.55488,35.3797,71.17518,-35.795480000000005,571.0977100000003,False,0.0
2025-10-02 17:00:00,119731.4,119801.0,119550.4,119801.0,150.89314000000002,66.6463,84.24683999999999,-17.600539999999995,553.4971700000003,False,0.0
2025-10-02 17:15:00,119801.0,119801.0,119359.63,119425.49,203.62838,79.30672,124.32166000000001,-45.01494000000001,508.4822300000002,False,0.0
2025-10-02 17:30:00,119425.5,119639.19,119385.06,119579.37,126.37276,60.62255,65.75021000000001,-5.127660000000013,503.3545700000002,False,0.0
2025-10-02 17:45:00,119579.38,119956.84,119550.59,119917.52,144.59524,78.3552,66.24004000000001,12.115160000000003,515.4697300000001,False,0.0
2025-10-02 18:00:00,119917.52,120221.99,119907.01,120128.39,258.75316,143.75614,114.99702000000002,28.759119999999974,544.2288500000001,False,0.0
2025-10-02 18:15:00,120128.39,120222.23,119960.59,120146.51,222.91219999999998,98.26744,124.64475999999999,-26.377319999999997,517.8515300000001,False,0.0
2025-10-02 18:30:00,120146.51,120181.47,119968.65,120068.0,375.90650999999997,144.62024,231.28627,-86.66602999999999,431.18550000000016,False,0.0
2025-10-02 18:45:00,120068.0,120663.96,120067.99,120506.61,482.51392999999996,286.61557,195.89835999999997,90.71721000000004,521.9027100000002,False,0.0
2025-10-02 19:00:00,120506.6,121022.07,120439.97,121008.69,694.25958,365.23954,329.02004,36.21949999999998,558.1222100000002,False,0.0
2025-10-02 19:15:00,121008.68,121017.82,120680.34,120732.4,286.19702,113.94507,172.25195,-58.30688,499.8153300000002,False,0.0
2025-10-02 19:30:00,120732.39,120955.27,120699.76,120705.39,168.08139,71.62168,96.45971,-24.838030000000003,474.9773000000002,False,0.0
2025-10-02 19:45:00,120705.38,120888.59,120561.84,120836.49,184.22093999999998,94.33763,89.88331,4.454320000000001,479.4316200000003,False,0.0
