open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,open_interest
2025-09-30 21:35:00,114156.9,114469.4,114156.9,114386.9,760.49,455.779,304.711,151.06799999999998,195.60799999999998,
2025-09-30 21:40:00,114387.0,114387.0,114269.9,114312.9,234.571,80.292,154.279,-73.987,121.62099999999998,
2025-09-30 21:45:00,114312.9,114313.0,114213.2,114292.3,152.077,54.396,97.681,-43.285,78.33599999999998,
2025-09-30 21:50:00,114292.3,114320.8,114215.7,114316.0,135.75,61.765,73.985,-12.219999999999999,66.11599999999999,
2025-09-30 21:55:00,114316.1,114316.2,114071.7,114108.0,345.775,100.637,245.13799999999998,-144.50099999999998,-78.38499999999999,
2025-09-30 22:00:00,114108.0,114310.9,114101.7,114259.8,433.476,191.523,241.953,-50.43000000000001,-128.815,
2025-09-30 22:05:00,114259.8,114272.0,114101.2,114129.4,324.215,106.774,217.44099999999997,-110.66699999999997,-239.48199999999997,
2025-09-30 22:10:00,114129.5,114146.7,114070.0,114080.6,232.269,121.843,110.426,11.417000000000002,-228.06499999999997,
2025-09-30 22:15:00,114080.5,114129.6,114061.5,114070.8,228.02,124.891,103.129,21.762,-206.30299999999997,
2025-09-30 22:20:00,114070.7,114086.3,113950.0,113989.9,715.35,317.926,397.42400000000004,-79.49800000000005,-285.80100000000004,
2025-09-30 22:25:00,113989.9,113989.9,113901.2,113942.0,396.422,164.113,232.30900000000003,-68.19600000000003,-353.99700000000007,
2025-09-30 22:30:00,113942.0,113988.6,113860.8,113876.8,384.554,135.404,249.14999999999998,-113.74599999999998,-467.74300000000005,
2025-09-30 22:35:00,113876.7,113902.0,113840.1,113842.2,328.414,114.915,213.49899999999997,-98.58399999999996,-566.327,
2025-09-30 22:40:00,113842.1,113872.0,113825.0,113871.9,243.139,108.759,134.38,-25.620999999999995,-591.948,
2025-09-30 22:45:00,113872.0,113952.8,113850.8,113952.7,191.847,127.873,63.974000000000004,63.899,-528.049,
2025-09-30 22:50:00,113952.8,113979.6,113916.1,113971.9,221.698,176.047,45.65100000000001,130.396,-397.653,
2025-09-30 22:55:00,113971.9,113971.9,113856.8,113883.4,119.716,37.817,81.899,-44.082,-441.735,
2025-09-30 23:00:00,113883.3,113889.6,113710.2,113759.2,456.233,153.508,302.725,-149.217,-590.952,
2025-09-30 23:05:00,113759.3,113836.5,113722.0,113828.5,431.375,257.072,174.303,82.769,-508.183,
2025-09-30 23:10:00,113828.5,113828.6,113734.9,113783.6,183.734,39.071,144.663,-105.59200000000001,-613.775,
2025-09-30 23:15:00,113783.7,113789.5,113710.0,113710.0,226.123,71.262,154.861,-83.59899999999999,-697.374,
2025-09-30 23:20:00,113710.0,113959.5,113710.0,113959.4,489.94,324.321,165.61899999999997,158.70200000000006,-538.672,
2025-09-30 23:25:00,113959.4,113965.8,113897.2,113897.2,195.036,69.43,125.606,-56.17599999999999,-594.848,
2025-09-30 23:30:00,113897.2,113926.4,113786.5,113786.5,153.54,65.225,88.315,-23.090000000000003,-617.938,
2025-09-30 23:35:00,113786.6,113898.0,113786.5,113880.4,112.67,66.678,45.992000000000004,20.685999999999993,-597.252,
2025-09-30 23:40:00,113880.5,113924.0,113880.4,113913.6,171.389,70.434,100.95500000000001,-30.521000000000015,-627.7729999999999,
2025-09-30 23:45:00,113913.5,113924.1,113882.3,113905.0,120.404,50.727,69.67699999999999,-18.949999999999996,-646.723,
2025-09-30 23:50:00,113905.0,113975.9,113890.2,113975.8,131.814,78.544,53.269999999999996,25.274,-621.449,
2025-09-30 23:55:00,113975.8,113988.8,113967.7,113988.8,110.585,65.572,45.01299999999999,20.55900000000001,-600.89,
2025-10-01 00:00:00,113988.7,114166.8,113988.7,114166.8,713.415,455.092,258.323,196.769,-404.121,
2025-10-01 00:05:00,114166.8,114246.0,114126.3,114187.9,677.59,333.165,344.425,-11.259999999999991,-415.381,
2025-10-01 00:10:00,114187.9,114187.9,114077.4,114098.1,240.595,71.558,169.03699999999998,-97.47899999999997,-512.8599999999999,
2025-10-01 00:15:00,114098.0,114123.1,114041.4,114097.0,244.706,121.584,123.12199999999999,-1.5379999999999825,-514.3979999999999,
2025-10-01 00:20:00,114097.1,114122.8,113899.7,113931.1,453.366,95.379,357.98699999999997,-262.60799999999995,-777.0059999999999,
2025-10-01 00:25:00,113931.1,113989.2,113899.4,113960.6,281.261,146.051,135.21000000000004,10.840999999999951,-766.165,
2025-10-01 00:30:00,113960.7,114172.1,113923.7,114160.3,243.273,136.945,106.328,30.61699999999999,-735.548,
2025-10-01 00:35:00,114160.4,114178.1,114019.0,114043.6,201.597,101.062,100.53500000000001,0.5269999999999868,-735.021,
2025-10-01 00:40:00,114043.6,114043.6,113906.4,113913.2,148.654,35.727,112.92699999999999,-77.19999999999999,-812.221,
2025-10-01 00:45:00,113913.2,113995.0,113913.2,113975.5,162.617,75.33,87.28699999999999,-11.956999999999994,-824.178,
2025-10-01 00:50:00,113975.4,114182.4,113975.4,114176.5,212.895,153.784,59.11100000000002,94.67299999999997,-729.505,
2025-10-01 00:55:00,114176.6,114198.0,114128.5,114181.1,193.163,108.368,84.79500000000002,23.57299999999998,-705.932,
2025-10-01 01:00:00,114181.0,114194.4,114083.3,114193.5,150.103,64.96,85.14300000000001,-20.18300000000002,-726.115,
2025-10-01 01:05:00,114193.5,114283.7,114193.4,114242.9,326.586,161.994,164.592,-2.598000000000013,-728.713,
2025-10-01 01:10:00,114242.9,114347.1,114242.8,114283.3,375.638,227.967,147.67099999999996,80.29600000000005,-648.4169999999999,
2025-10-01 01:15:00,114283.3,114373.0,114168.0,114203.3,642.952,279.289,363.663,-84.37400000000002,-732.7909999999999,
2025-10-01 01:20:00,114203.3,114254.0,114138.5,114253.9,247.505,136.898,110.607,26.290999999999997,-706.5,
2025-10-01 01:25:00,114253.8,114331.5,114220.4,114315.7,243.801,91.447,152.35399999999998,-60.90699999999998,-767.4069999999999,
2025-10-01 01:30:00,114315.7,114315.7,114159.1,114166.2,149.507,38.482,111.025,-72.543,-839.9499999999999,
2025-10-01 01:35:00,114166.2,114333.2,114159.1,114333.2,219.404,145.512,73.892,71.62,-768.3299999999999,
2025-10-01 01:40:00,114333.2,114440.0,114333.2,114345.4,537.214,186.79,350.4240000000001,-163.6340000000001,-931.964,
2025-10-01 01:45:00,114345.4,114379.9,114316.3,114358.1,244.934,97.349,147.58499999999998,-50.235999999999976,-982.2,
2025-10-01 01:50:00,114358.1,114444.0,114293.7,114443.9,199.857,110.414,89.443,20.971000000000004,-961.229,
2025-10-01 01:55:00,114444.0,114498.0,114443.9,114491.6,426.518,211.909,214.60899999999998,-2.6999999999999886,-963.9290000000001,
2025-10-01 02:00:00,114491.6,114494.0,114356.2,114465.5,286.949,110.632,176.317,-65.685,-1029.614,
2025-10-01 02:05:00,114465.4,114493.9,114387.3,114416.1,204.962,72.522,132.44,-59.91799999999999,-1089.532,
2025-10-01 02:10:00,114416.1,114473.7,114379.2,114418.2,152.768,63.745,89.023,-25.278,-1114.81,
2025-10-01 02:15:00,114418.2,114439.4,114354.8,114393.8,151.607,60.415,91.19200000000001,-30.777000000000008,-1145.587,
2025-10-01 02:20:00,114393.8,114409.1,114379.7,114399.3,110.063,42.313,67.75,-25.436999999999998,-1171.024,
2025-10-01 02:25:00,114399.2,114405.2,114367.5,114368.2,103.424,27.781,75.643,-47.862,-1218.886,
2025-10-01 02:30:00,114368.2,114373.6,114237.8,114369.5,229.503,77.612,151.891,-74.279,-1293.165,
2025-10-01 02:35:00,114369.5,114387.1,114343.0,114379.8,188.763,94.45,94.313,0.13700000000000045,-1293.028,
2025-10-01 02:40:00,114379.8,114379.9,114275.3,114275.3,175.753,37.089,138.664,-101.57499999999999,-1394.603,
2025-10-01 02:45:00,114275.4,114330.0,114249.3,114312.4,561.288,289.022,272.266,16.755999999999972,-1377.8470000000002,
2025-10-01 02:50:00,114312.5,114324.0,114235.8,114295.8,235.543,88.746,146.79700000000003,-58.05100000000003,-1435.8980000000001,
2025-10-01 02:55:00,114295.8,114312.6,114218.9,114219.0,217.661,82.326,135.335,-53.009000000000015,-1488.9070000000002,
2025-10-01 03:00:00,114219.0,114226.4,114139.4,114185.5,327.307,163.493,163.81400000000002,-0.3210000000000264,-1489.228,
2025-10-01 03:05:00,114185.5,114310.1,114184.1,114303.3,526.655,319.601,207.05399999999997,112.54700000000003,-1376.681,
2025-10-01 03:10:00,114303.3,114387.8,114281.6,114387.8,314.741,217.601,97.13999999999999,120.46100000000001,-1256.22,
2025-10-01 03:15:00,114387.8,114423.9,114354.5,114407.7,370.645,174.521,196.124,-21.60300000000001,-1277.823,
2025-10-01 03:20:00,114407.7,114455.5,114283.5,114411.9,591.161,397.049,194.11199999999997,202.937,-1074.886,
2025-10-01 03:25:00,114412.0,114481.2,114343.2,114416.7,591.684,312.353,279.33099999999996,33.02200000000005,-1041.864,
2025-10-01 03:30:00,114416.7,114471.5,114409.0,114460.0,413.012,205.664,207.348,-1.684000000000026,-1043.548,
2025-10-01 03:35:00,114460.1,114480.0,114375.5,114375.5,325.678,113.978,211.7,-97.722,-1141.27,
2025-10-01 03:40:00,114375.5,114375.6,114272.3,114272.4,496.96,123.83,373.13,-249.3,-1390.57,
2025-10-01 03:45:00,114272.4,114272.4,114084.4,114084.4,713.526,322.443,391.08299999999997,-68.63999999999999,-1459.21,
2025-10-01 03:50:00,114084.5,114187.7,114038.7,114117.7,722.172,333.742,388.43,-54.68799999999999,-1513.8980000000001,
2025-10-01 03:55:00,114117.6,114202.9,114111.5,114135.9,348.115,175.365,172.75,2.615000000000009,-1511.2830000000001,
2025-10-01 04:00:00,114135.8,114327.4,114095.2,114249.9,521.325,316.041,205.28400000000005,110.75699999999995,-1400.5260000000003,
2025-10-01 04:05:00,114249.9,114398.4,114249.9,114302.6,400.924,208.616,192.30799999999996,16.30800000000005,-1384.2180000000003,
2025-10-01 04:10:00,114302.6,114319.8,114271.2,114284.8,136.583,59.307,77.276,-17.968999999999994,-1402.1870000000004,
2025-10-01 04:15:00,114284.8,114471.2,114284.8,114459.5,388.964,281.75,107.214,174.536,-1227.6510000000003,
2025-10-01 04:20:00,114459.5,114475.0,114340.0,114399.9,369.581,193.51,176.07100000000003,17.438999999999965,-1210.2120000000004,
2025-10-01 04:25:00,114400.0,114553.5,114399.9,114549.9,454.496,282.777,171.719,111.05799999999999,-1099.1540000000005,
2025-10-01 04:30:00,114550.0,114669.0,114462.8,114462.8,970.894,538.011,432.88300000000004,105.12799999999993,-994.0260000000005,
2025-10-01 04:35:00,114462.8,114660.1,114450.0,114491.9,634.371,365.234,269.137,96.09699999999998,-897.9290000000005,
2025-10-01 04:40:00,114491.9,114561.5,114486.0,114503.3,291.72,127.602,164.11800000000002,-36.51600000000002,-934.4450000000006,
2025-10-01 04:45:00,114503.3,114545.9,114458.2,114528.9,218.797,99.984,118.813,-18.829000000000008,-953.2740000000006,
2025-10-01 04:50:00,114528.8,114528.9,114271.7,114288.9,648.299,148.007,500.292,-352.28499999999997,-1305.5590000000007,
2025-10-01 04:55:00,114289.0,114310.4,114184.4,114227.8,710.103,137.1,573.0029999999999,-435.9029999999999,-1741.4620000000004,
2025-10-01 05:00:00,114227.8,114305.0,114200.8,114253.8,713.288,288.975,424.313,-135.33799999999997,-1876.8000000000004,
2025-10-01 05:05:00,114253.9,114558.5,114253.8,114529.6,575.268,455.308,119.96000000000004,335.34799999999996,-1541.4520000000005,
2025-10-01 05:10:00,114529.6,114700.0,114490.6,114552.5,918.028,510.264,407.764,102.5,-1438.9520000000005,
2025-10-01 05:15:00,114552.5,114661.3,114527.9,114661.1,347.533,156.536,190.997,-34.46100000000001,-1473.4130000000005,
2025-10-01 05:20:00,114661.2,114661.2,114496.1,114503.5,347.995,101.833,246.162,-144.329,-1617.7420000000004,
2025-10-01 05:25:00,114503.5,114563.9,114471.7,114553.7,325.794,173.565,152.22899999999998,21.336000000000013,-1596.4060000000004,
2025-10-01 05:30:00,114553.7,114576.6,114479.2,114573.7,237.653,107.24,130.413,-23.173000000000016,-1619.5790000000004,
2025-10-01 05:35:00,114573.7,114580.0,114510.2,114547.5,164.81,85.739,79.071,6.668000000000006,-1612.9110000000005,
2025-10-01 05:40:00,114547.6,114568.5,114500.0,114511.9,220.163,91.767,128.39600000000002,-36.62900000000002,-1649.5400000000004,
2025-10-01 05:45:00,114512.0,114595.5,114498.9,114584.1,112.398,51.265,61.132999999999996,-9.867999999999995,-1659.4080000000004,
2025-10-01 05:50:00,114584.0,114584.2,114529.6,114559.3,109.389,51.186,58.202999999999996,-7.016999999999996,-1666.4250000000004,
2025-10-01 05:55:00,114559.2,114562.7,114453.7,114511.4,261.635,94.244,167.391,-73.14699999999999,-1739.5720000000003,
2025-10-01 06:00:00,114511.5,114528.9,114413.8,114454.9,293.459,92.087,201.372,-109.28500000000001,-1848.8570000000004,
2025-10-01 06:05:00,114454.9,114529.9,114415.1,114459.9,268.207,123.721,144.486,-20.764999999999986,-1869.6220000000003,
2025-10-01 06:10:00,114460.0,114503.9,114433.7,114503.1,129.421,71.921,57.499999999999986,14.42100000000002,-1855.2010000000002,
2025-10-01 06:15:00,114503.1,114570.1,114413.7,114418.8,346.148,183.513,162.63500000000002,20.877999999999986,-1834.3230000000003,
2025-10-01 06:20:00,114418.8,114418.8,114250.0,114378.1,472.624,190.049,282.57500000000005,-92.52600000000004,-1926.8490000000004,
2025-10-01 06:25:00,114378.0,114391.3,114301.0,114330.7,285.1,151.356,133.74400000000003,17.611999999999966,-1909.2370000000005,
2025-10-01 06:30:00,114330.7,114371.5,114257.1,114320.6,270.867,144.017,126.85000000000002,17.166999999999973,-1892.0700000000006,
2025-10-01 06:35:00,114320.7,114389.5,114306.4,114389.5,292.322,149.758,142.564,7.194000000000017,-1884.8760000000007,
2025-10-01 06:40:00,114389.4,114491.8,114380.0,114457.3,316.017,206.393,109.624,96.769,-1788.1070000000007,
2025-10-01 06:45:00,114457.3,114457.4,114220.0,114296.2,437.975,168.94,269.035,-100.09500000000003,-1888.2020000000007,
2025-10-01 06:50:00,114296.1,114296.2,114191.4,114191.7,365.637,145.828,219.809,-73.981,-1962.1830000000007,
2025-10-01 06:55:00,114191.8,114249.7,114170.0,114212.8,312.385,178.329,134.05599999999998,44.273000000000025,-1917.9100000000008,
2025-10-01 07:00:00,114212.7,114352.2,114184.9,114328.0,297.743,176.265,121.47800000000001,54.78699999999998,-1863.1230000000007,
2025-10-01 07:05:00,114328.0,114380.4,114272.3,114288.9,115.858,62.671,53.187000000000005,9.483999999999995,-1853.6390000000008,
2025-10-01 07:10:00,114288.9,114340.9,114271.6,114312.2,87.491,46.062,41.429,4.632999999999996,-1849.0060000000008,
2025-10-01 07:15:00,114312.1,114468.4,114306.0,114423.1,352.922,183.073,169.84900000000002,13.22399999999999,-1835.7820000000008,
2025-10-01 07:20:00,114423.1,114446.0,114376.8,114415.1,188.116,81.669,106.44700000000002,-24.77800000000002,-1860.5600000000009,
2025-10-01 07:25:00,114415.2,114538.6,114415.1,114504.6,242.987,140.868,102.119,38.748999999999995,-1821.8110000000008,
2025-10-01 07:30:00,114504.6,114534.3,114456.7,114492.8,191.265,85.627,105.63799999999999,-20.010999999999996,-1841.8220000000008,
2025-10-01 07:35:00,114492.8,114505.6,114386.7,114390.0,196.871,59.331,137.54000000000002,-78.20900000000002,-1920.0310000000009,
2025-10-01 07:40:00,114390.0,114493.1,114389.9,114470.4,153.926,89.012,64.91399999999999,24.098000000000013,-1895.933000000001,
2025-10-01 07:45:00,114470.4,114493.1,114442.7,114457.8,109.363,51.63,57.733,-6.102999999999994,-1902.036000000001,
2025-10-01 07:50:00,114457.9,114471.5,114432.4,114467.7,168.547,105.453,63.093999999999994,42.35900000000001,-1859.677000000001,
2025-10-01 07:55:00,114467.8,114539.1,114457.9,114480.8,302.409,179.969,122.44,57.528999999999996,-1802.148000000001,
2025-10-01 08:00:00,114480.8,114500.0,114425.6,114485.8,164.525,66.416,98.10900000000001,-31.693000000000012,-1833.841000000001,
2025-10-01 08:05:00,114485.9,114550.0,114457.4,114465.0,310.568,157.875,152.69299999999998,5.182000000000016,-1828.659000000001,
2025-10-01 08:10:00,114465.0,114536.4,114440.0,114534.9,341.963,157.552,184.41100000000003,-26.859000000000037,-1855.518000000001,
2025-10-01 08:15:00,114534.8,114682.5,114500.2,114682.5,565.107,391.995,173.11199999999997,218.88300000000004,-1636.635000000001,
2025-10-01 08:20:00,114682.4,115000.0,114590.0,114608.9,2878.824,1849.153,1029.671,819.482,-817.1530000000009,
2025-10-01 08:25:00,114608.8,115072.1,114608.8,115034.8,2886.982,1790.831,1096.151,694.6799999999998,-122.4730000000011,
2025-10-01 08:30:00,115034.8,115279.7,115034.8,115139.5,3034.323,1884.53,1149.793,734.7370000000001,612.263999999999,
2025-10-01 08:35:00,115139.6,115367.3,115128.9,115311.4,2073.527,1441.863,631.664,810.1990000000001,1422.462999999999,
2025-10-01 08:40:00,115311.3,115666.8,115246.3,115586.3,3993.796,2575.908,1417.888,1158.02,2580.4829999999993,
2025-10-01 08:45:00,115586.3,116178.0,115426.0,116149.5,5333.651,3353.439,1980.212,1373.2269999999999,3953.709999999999,
2025-10-01 08:50:00,116149.4,116599.8,115916.2,116044.7,7543.69,3455.021,4088.6689999999994,-633.6479999999992,3320.062,
2025-10-01 08:55:00,116044.7,116154.9,115950.0,116060.5,1662.036,867.865,794.171,73.69399999999996,3393.756,
2025-10-01 09:00:00,116060.4,116160.0,115890.7,115936.7,1146.715,446.537,700.1779999999999,-253.6409999999999,3140.115,
2025-10-01 09:05:00,115936.7,116228.0,115912.3,116180.8,1298.662,722.665,575.9970000000001,146.6679999999999,3286.7829999999994,
2025-10-01 09:10:00,116180.9,116332.9,116164.8,116200.0,1719.527,916.175,803.3520000000001,112.82299999999987,3399.6059999999993,
2025-10-01 09:15:00,116199.9,116280.0,116143.3,116199.4,592.472,249.264,343.20799999999997,-93.94399999999996,3305.6619999999994,
2025-10-01 09:20:00,116199.4,116199.6,116075.7,116131.2,519.457,214.42,305.03700000000003,-90.61700000000005,3215.044999999999,
2025-10-01 09:25:00,116131.3,116231.8,116130.9,116193.8,435.066,185.131,249.93499999999997,-64.80399999999997,3150.240999999999,
2025-10-01 09:30:00,116193.7,116300.0,116109.6,116300.0,551.934,387.986,163.94799999999998,224.038,3374.278999999999,
2025-10-01 09:35:00,116300.0,116454.0,116250.0,116437.7,1595.966,1076.898,519.068,557.8299999999999,3932.108999999999,
2025-10-01 09:40:00,116437.6,116500.0,116314.0,116350.6,1363.912,807.812,556.1,251.712,4183.820999999999,
2025-10-01 09:45:00,116350.6,116398.3,116288.2,116376.2,571.507,323.845,247.66199999999992,76.1830000000001,4260.003999999999,
2025-10-01 09:50:00,116376.2,116387.1,116318.8,116386.3,247.427,120.518,126.90899999999999,-6.390999999999991,4253.612999999999,
2025-10-01 09:55:00,116386.2,116423.6,116354.3,116372.4,384.609,190.607,194.00199999999998,-3.394999999999982,4250.217999999999,
2025-10-01 10:00:00,116372.3,116520.0,116372.3,116499.9,743.897,396.466,347.43100000000004,49.03499999999997,4299.252999999999,
2025-10-01 10:05:00,116499.9,116500.0,116319.0,116361.1,427.739,148.458,279.28099999999995,-130.82299999999995,4168.4299999999985,
2025-10-01 10:10:00,116361.1,116361.2,116214.4,116217.8,628.096,243.346,384.75,-141.404,4027.0259999999985,
2025-10-01 10:15:00,116217.4,116365.1,116216.2,116361.1,286.458,138.997,147.461,-8.463999999999999,4018.5619999999985,
2025-10-01 10:20:00,116361.2,116361.2,116263.1,116263.1,188.274,51.551,136.723,-85.17200000000001,3933.3899999999985,
2025-10-01 10:25:00,116263.1,116293.2,116190.8,116190.8,355.91,112.644,243.26600000000002,-130.622,3802.7679999999987,
2025-10-01 10:30:00,116190.3,116258.3,116154.5,116245.7,387.638,172.174,215.46399999999997,-43.289999999999964,3759.4779999999987,
2025-10-01 10:35:00,116245.8,116299.9,116186.5,116186.5,232.494,88.737,143.757,-55.02000000000001,3704.4579999999987,
2025-10-01 10:40:00,116186.5,116238.9,116178.7,116234.2,175.583,84.349,91.234,-6.884999999999991,3697.5729999999985,
2025-10-01 10:45:00,116234.3,116328.3,116230.1,116258.3,322.175,228.9,93.275,135.625,3833.1979999999985,
2025-10-01 10:50:00,116258.3,116276.9,116180.0,116182.5,311.412,107.436,203.97599999999997,-96.53999999999996,3736.6579999999985,
2025-10-01 10:55:00,116182.6,116253.4,116182.6,116233.6,163.318,104.984,58.33400000000002,46.64999999999998,3783.3079999999986,
2025-10-01 11:00:00,116233.5,116334.0,116228.1,116331.5,349.61,219.579,130.031,89.548,3872.855999999999,
2025-10-01 11:05:00,116331.5,116388.0,116292.9,116296.7,305.762,199.686,106.076,93.61000000000001,3966.465999999999,
2025-10-01 11:10:00,116296.8,116365.6,116296.7,116342.6,154.183,63.026,91.15699999999998,-28.13099999999998,3938.334999999999,
2025-10-01 11:15:00,116342.7,116375.7,116317.5,116359.9,216.155,135.659,80.49600000000001,55.16299999999998,3993.497999999999,
2025-10-01 11:20:00,116359.9,116372.6,116297.0,116335.2,221.316,123.998,97.318,26.680000000000007,4020.177999999999,
2025-10-01 11:25:00,116335.2,116335.2,116284.6,116284.7,216.638,72.839,143.799,-70.96000000000001,3949.217999999999,
2025-10-01 11:30:00,116284.7,116428.8,116238.2,116402.0,370.084,213.35,156.734,56.615999999999985,4005.833999999999,
2025-10-01 11:35:00,116402.0,116450.0,116393.3,116450.0,656.287,397.258,259.02900000000005,138.22899999999993,4144.062999999999,
2025-10-01 11:40:00,116449.9,116570.8,116429.9,116533.5,1146.773,820.675,326.09799999999996,494.577,4638.639999999999,
2025-10-01 11:45:00,116533.5,116544.0,116456.3,116544.0,422.878,243.797,179.081,64.71600000000001,4703.356,
2025-10-01 11:50:00,116544.0,116664.0,116543.9,116572.4,1062.181,690.762,371.4190000000001,319.34299999999985,5022.699,
2025-10-01 11:55:00,116572.3,116750.0,116561.9,116736.8,1328.245,748.725,579.5199999999999,169.20500000000015,5191.9039999999995,
2025-10-01 12:00:00,116736.8,116838.3,116655.0,116675.1,1414.61,757.141,657.4689999999999,99.67200000000003,5291.575999999999,
2025-10-01 12:05:00,116675.1,116716.4,116562.5,116610.4,519.601,205.905,313.696,-107.79100000000003,5183.784999999999,
2025-10-01 12:10:00,116610.3,116695.2,116574.5,116615.2,350.248,187.25,162.998,24.25200000000001,5208.036999999999,
2025-10-01 12:15:00,116615.3,116799.3,116575.0,116751.6,580.613,321.281,259.33200000000005,61.948999999999955,5269.985999999999,
2025-10-01 12:20:00,116751.6,116850.0,116624.7,116668.9,623.003,318.829,304.17400000000004,14.654999999999973,5284.640999999999,
2025-10-01 12:25:00,116668.8,116741.7,116587.3,116587.3,384.611,132.146,252.465,-120.31900000000002,5164.321999999998,
2025-10-01 12:30:00,116587.3,116604.0,116500.0,116522.2,952.261,224.462,727.799,-503.337,4660.984999999999,
2025-10-01 12:35:00,116522.2,116522.2,116420.3,116521.4,870.449,213.627,656.8219999999999,-443.1949999999999,4217.789999999999,
2025-10-01 12:40:00,116521.4,116595.6,116408.5,116415.7,403.524,199.626,203.898,-4.271999999999991,4213.517999999999,
2025-10-01 12:45:00,116415.6,116512.0,116403.0,116433.9,337.528,194.084,143.44400000000002,50.639999999999986,4264.157999999999,
2025-10-01 12:50:00,116434.0,116476.1,116311.5,116329.4,478.776,180.025,298.751,-118.72599999999997,4145.432,
2025-10-01 12:55:00,116329.4,116388.3,116318.9,116373.7,325.761,167.057,158.70400000000004,8.352999999999952,4153.785,
2025-10-01 13:00:00,116373.8,116520.0,116373.7,116515.3,362.134,235.158,126.97600000000003,108.18199999999996,4261.967,
2025-10-01 13:05:00,116515.3,116515.3,116433.3,116457.6,202.977,91.14,111.837,-20.697000000000003,4241.2699999999995,
2025-10-01 13:10:00,116457.6,116522.6,116445.9,116494.9,285.476,190.746,94.72999999999999,96.01600000000002,4337.285999999999,
2025-10-01 13:15:00,116494.9,116584.1,116491.1,116555.1,316.929,179.039,137.89,41.149,4378.4349999999995,
2025-10-01 13:20:00,116555.1,116617.2,116522.7,116539.3,300.792,173.223,127.56899999999996,45.65400000000005,4424.089,
2025-10-01 13:25:00,116539.3,116595.3,116526.2,116595.1,164.241,105.308,58.93300000000001,46.375,4470.464,
2025-10-01 13:30:00,116595.1,116619.8,116438.0,116455.9,676.136,343.9,332.236,11.663999999999987,4482.128,
2025-10-01 13:35:00,116455.9,116700.0,116441.1,116512.6,505.475,287.272,218.20300000000003,69.06899999999996,4551.197,
2025-10-01 13:40:00,116512.6,116517.6,116370.4,116479.6,629.491,257.356,372.135,-114.779,4436.418,
2025-10-01 13:45:00,116479.7,116631.7,116380.3,116430.9,495.248,246.882,248.36599999999999,-1.4839999999999804,4434.933999999999,
2025-10-01 13:50:00,116430.9,116640.0,116393.0,116639.9,398.192,250.816,147.376,103.44,4538.373999999999,
2025-10-01 13:55:00,116639.9,116802.0,116639.9,116762.5,1067.235,581.487,485.74799999999993,95.73900000000003,4634.112999999999,
2025-10-01 14:00:00,116761.9,117194.7,116655.2,117176.0,3650.198,2362.763,1287.435,1075.328,5709.440999999999,
2025-10-01 14:05:00,117176.0,117231.4,116829.8,117019.0,1874.288,834.424,1039.864,-205.44000000000005,5504.000999999998,
2025-10-01 14:10:00,117019.0,117167.0,116983.0,117131.6,1003.295,434.888,568.4069999999999,-133.51899999999995,5370.481999999998,
2025-10-01 14:15:00,117131.6,117400.0,117100.5,117342.5,1973.619,1318.593,655.0259999999998,663.5670000000002,6034.048999999998,
2025-10-01 14:20:00,117342.5,117342.5,117000.0,117100.0,1123.207,360.147,763.0600000000002,-402.9130000000002,5631.135999999998,
2025-10-01 14:25:00,117100.1,117186.7,117040.2,117085.0,437.918,222.97,214.948,8.021999999999991,5639.157999999998,
