open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd
2025-10-01 15:00:00,117292.73,117649.99,117091.84,117423.73,1008.01671,542.78292,465.23379,77.54912999999999,124.1509000000002
2025-10-01 16:00:00,117423.73,118199.0,117319.04,117535.79,1840.40868,919.74777,920.6609100000001,-0.9131400000001122,123.2377600000001
2025-10-01 17:00:00,117535.79,117681.27,116724.56,116768.07,962.36022,349.88154,612.47868,-262.5971400000001,-139.35938
2025-10-01 18:00:00,116768.08,117339.09,116768.07,117234.01,528.26692,316.67623,211.59069000000005,105.08553999999992,-34.273840000000064
2025-10-01 19:00:00,117234.01,117623.59,117214.8,117439.53,483.28734,236.78402,246.50331999999997,-9.719299999999976,-43.99314000000004
2025-10-01 20:00:00,117439.53,117542.24,117163.25,117536.12,412.83403,175.6081,237.22592999999998,-61.61782999999997,-105.61097000000001
2025-10-01 21:00:00,117536.13,117579.43,117339.54,117554.96,278.91184,119.03889,159.87295,-40.83406000000001,-146.44503000000003
2025-10-01 22:00:00,117554.95,118080.0,117554.95,117745.39,593.82096,326.75275,267.06821,59.68453999999997,-86.76049000000006
2025-10-01 23:00:00,117745.39,118649.1,117686.28,118594.99,1161.22401,687.71726,473.5067499999999,214.2105100000001,127.45002000000005
2025-10-02 00:00:00,118594.99,119456.92,118397.32,118428.46,2212.72285,1145.07159,1067.65126,77.42032999999992,204.87034999999997
2025-10-02 01:00:00,118428.46,118894.12,118368.05,118617.37,734.6179,366.96545,367.65245,-0.6870000000000118,204.18334999999996
2025-10-02 02:00:00,118617.37,118784.87,118483.39,118753.73,644.14993,332.58587,311.56406000000004,21.02180999999996,225.20515999999992
2025-10-02 03:00:00,118753.73,119058.82,118688.61,118733.99,595.85707,347.91049,247.94658000000004,99.96390999999994,325.16906999999986
2025-10-02 04:00:00,118733.99,118930.29,118432.64,118662.04,410.46135,166.60753,243.85381999999998,-77.24628999999999,247.92277999999988
2025-10-02 05:00:00,118662.04,118677.32,118279.31,118377.34,484.81157,162.26528,322.54629,-160.28101,87.64176999999987
2025-10-02 06:00:00,118377.34,118672.34,118295.87,118649.06,380.89847,169.98017,210.9183,-40.93813,46.703639999999865
2025-10-02 07:00:00,118649.07,118678.98,118424.0,118489.76,496.19299,167.03114,329.16185,-162.13071000000002,-115.42707000000016
2025-10-02 08:00:00,118489.76,118680.0,118354.61,118668.89,309.01675,131.00564,178.01111,-47.00547,-162.43254000000016
2025-10-02 09:00:00,118668.89,118850.0,118567.0,118849.99,343.02582,195.14889,147.87693000000002,47.27195999999998,-115.16058000000018
2025-10-02 10:00:00,118849.99,118926.49,118567.85,118619.56,393.64914,173.11017,220.53896999999998,-47.42879999999997,-162.58938000000015
2025-10-02 11:00:00,118619.55,118900.01,118537.1,118765.73,414.31674,248.3451,165.97163999999998,82.37346000000002,-80.21592000000012
2025-10-02 12:00:00,118765.72,119402.43,118742.91,119402.42,924.16679,559.19876,364.96803,194.23073,114.01480999999987
2025-10-02 13:00:00,119402.43,119761.36,118933.25,119621.2,1531.32643,864.55454,666.7718900000001,197.78264999999988,311.7974599999998
2025-10-02 14:00:00,119621.19,119788.0,118642.2,118814.09,1237.9215,598.90296,639.0185399999999,-40.11557999999991,271.68187999999986
2025-10-02 15:00:00,118814.09,119910.79,118516.39,119910.78,1405.75154,814.02142,591.7301199999999,222.2913000000001,493.97317999999996
2025-10-02 16:00:00,119910.78,120300.0,119607.82,119731.4,1570.77716,854.23489,716.5422700000001,137.6926199999998,631.6657999999998
2025-10-02 17:00:00,119731.4,119956.84,119359.63,119917.52,625.48952,284.93077,340.55875,-55.62797999999998,576.0378199999998
2025-10-02 18:00:00,119917.52,120663.96,119907.01,120506.61,1340.0858,673.25939,666.82641,6.432980000000043,582.4707999999998
2025-10-02 19:00:00,120506.6,121022.07,120439.97,120836.49,1332.75893,645.14392,687.61501,-42.471090000000004,539.9997099999998
2025-10-02 20:00:00,120836.49,120914.0,120306.02,120652.01,833.01817,320.60327,512.4149,-191.81162999999998,348.18807999999984
2025-10-02 21:00:00,120652.01,120774.97,120141.72,120150.1,546.60875,172.43795,374.1708,-201.73284999999998,146.45522999999986
2025-10-02 22:00:00,120150.1,120412.24,120072.46,120257.49,379.08266,130.06128,249.02137999999997,-118.96009999999995,27.495129999999904
2025-10-02 23:00:00,120257.49,120680.35,120251.81,120529.35,524.1272,229.70201,294.42519000000004,-64.72318000000004,-37.22805000000014
2025-10-03 00:00:00,120529.35,120550.9,120079.0,120132.8,776.43359,235.53291,540.90068,-305.36776999999995,-342.5958200000001
2025-10-03 01:00:00,120132.8,120293.68,119820.0,119875.72,537.61051,157.59282,380.01769,-222.42487000000003,-565.0206900000002
2025-10-03 02:00:00,119875.72,120269.11,119866.18,120157.82,451.19476,207.60174,243.59301999999997,-35.99127999999996,-601.0119700000001
2025-10-03 03:00:00,120157.82,120472.12,120157.82,120225.89,503.41637,252.84687,250.56949999999998,2.277370000000019,-598.7346000000001
2025-10-03 04:00:00,120225.88,120324.53,120000.4,120039.98,289.32576,136.15612,153.16964000000002,-17.013520000000028,-615.7481200000002
2025-10-03 05:00:00,120039.98,120065.41,119746.81,119920.4,454.732,187.21221,267.51979000000006,-80.30758000000006,-696.0557000000002
2025-10-03 06:00:00,119920.41,120075.62,119765.99,119916.93,356.16347,148.24432,207.91915000000003,-59.67483000000004,-755.7305300000003
2025-10-03 07:00:00,119916.94,120011.05,119610.59,119640.21,1193.694,292.30536,901.3886399999999,-609.0832799999998,-1364.81381
2025-10-03 08:00:00,119640.22,120072.59,119248.3,120038.6,1368.04834,510.40099,857.6473500000001,-347.2463600000001,-1712.0601700000002
2025-10-03 09:00:00,120038.6,120365.35,120008.6,120300.0,1073.47178,459.35977,614.11201,-154.75224000000003,-1866.8124100000002
2025-10-03 10:00:00,120300.01,120515.89,120271.18,120425.95,575.58075,283.26123,292.31951999999995,-9.058289999999943,-1875.8707000000002
2025-10-03 11:00:00,120425.95,120471.0,120130.76,120334.5,450.30439,194.37334,255.93105,-61.557709999999986,-1937.4284100000002
2025-10-03 12:00:00,120334.51,120400.0,120102.18,120358.07,423.63897,184.18624,239.45272999999997,-55.266489999999976,-1992.6949000000002
2025-10-03 13:00:00,120358.07,120691.44,120113.0,120374.73,795.86923,394.68657,401.18266,-6.496089999999981,-1999.19099
2025-10-03 14:00:00,120374.72,120975.0,119881.24,120917.85,1151.84039,679.72637,472.1140200000001,207.61234999999988,-1791.5786400000002
2025-10-03 15:00:00,120917.1,122366.0,120641.27,122258.05,2558.07247,1476.05678,1082.0156900000002,394.0410899999997,-1397.5375500000005
2025-10-03 16:00:00,122258.04,123894.99,122258.04,122553.3,4679.2754,2618.72132,2060.5540800000003,558.1672399999998,-839.3703100000007
2025-10-03 17:00:00,122553.3,123113.97,121603.42,122073.25,2932.08887,1361.58609,1570.50278,-208.91669000000002,-1048.2870000000007
2025-10-03 18:00:00,122073.26,122732.12,121466.25,122538.46,1175.09154,505.78128,669.31026,-163.52898,-1211.8159800000008
2025-10-03 19:00:00,122538.46,122961.63,122355.08,122660.99,661.21371,282.90788,378.30583,-95.39795000000004,-1307.2139300000008
2025-10-03 20:00:00,122661.0,122734.92,122037.43,122447.94,617.65815,337.23552,280.42262999999997,56.81289000000004,-1250.4010400000006
2025-10-03 21:00:00,122447.94,122452.1,121999.33,122306.57,392.75542,148.17863,244.57679000000002,-96.39816000000002,-1346.7992000000006
2025-10-03 22:00:00,122306.57,122665.0,122306.56,122477.0,227.9953,117.75898,110.23631999999999,7.522660000000002,-1339.2765400000005
2025-10-03 23:00:00,122477.0,122477.0,122180.79,122232.0,290.85283,116.91021,173.94261999999998,-57.03240999999997,-1396.3089500000006
2025-10-04 00:00:00,122232.21,122295.56,121982.23,122100.0,444.36212,201.01455,243.34757,-42.333019999999976,-1438.6419700000006
2025-10-04 01:00:00,122100.0,122103.24,121698.8,121865.21,486.29697,197.9986,288.29837,-90.29976999999997,-1528.9417400000007
2025-10-04 02:00:00,121865.22,122030.0,121684.97,121854.53,443.51459,191.43267,252.08192,-60.649249999999995,-1589.5909900000006
2025-10-04 03:00:00,121854.53,122325.6,121829.54,122243.99,356.40352,226.06371,130.33981000000003,95.72389999999996,-1493.8670900000006
2025-10-04 04:00:00,122243.99,122522.0,122219.3,122495.0,315.41672,184.34145,131.07527,53.26618000000002,-1440.6009100000006
2025-10-04 05:00:00,122495.01,122800.0,122405.64,122522.7,588.87932,278.75469,310.12463,-31.369940000000042,-1471.9708500000006
2025-10-04 06:00:00,122522.7,122606.86,122373.9,122430.27,358.53969,161.98367,196.55602000000002,-34.57235000000003,-1506.5432000000005
2025-10-04 07:00:00,122430.27,122455.0,122259.98,122324.08,253.33958,85.84025,167.49933000000001,-81.65908000000002,-1588.2022800000004
2025-10-04 08:00:00,122324.08,122539.83,122197.63,122267.57,499.0421,252.62123,246.42087,6.200359999999989,-1582.0019200000004
2025-10-04 09:00:00,122267.58,122457.17,122186.03,122208.78,244.01487,116.53355,127.48132,-10.947769999999991,-1592.9496900000004
2025-10-04 10:00:00,122208.79,122331.01,122099.69,122129.53,208.78248,103.78312,104.99936,-1.216239999999999,-1594.1659300000003
2025-10-04 11:00:00,122129.53,122215.97,121962.81,121973.26,316.89688,150.39253,166.50435000000002,-16.111820000000023,-1610.2777500000004
2025-10-04 12:00:00,121973.26,122103.0,121945.0,122005.62,214.19564,103.91018,110.28546,-6.375280000000004,-1616.6530300000004
2025-10-04 13:00:00,122005.62,122509.52,122005.62,122385.42,319.16828,174.60453,144.56374999999997,30.04078000000004,-1586.6122500000004
2025-10-04 14:00:00,122385.42,122459.98,122000.0,122000.01,229.86148,80.67429,149.18719,-68.51289999999999,-1655.1251500000003
2025-10-04 15:00:00,122000.01,122144.28,121698.88,121791.31,700.83126,264.52537,436.30589000000003,-171.78052000000002,-1826.9056700000003
2025-10-04 16:00:00,121791.31,121964.95,121595.67,121719.99,652.05349,279.64241,372.41108,-92.76867000000004,-1919.6743400000005
2025-10-04 17:00:00,121720.0,121910.24,121660.57,121747.37,289.33463,114.51172,174.82291,-60.31119000000001,-1979.9855300000004
2025-10-04 18:00:00,121747.36,121829.69,121510.0,121574.66,288.12119,80.73021,207.39098,-126.66077000000001,-2106.6463000000003
2025-10-04 19:00:00,121574.66,121959.25,121574.65,121959.25,213.72533,140.55064,73.17469000000003,67.37594999999996,-2039.2703500000005
2025-10-04 20:00:00,121959.25,122079.65,121891.49,121892.89,211.24587,87.79791,123.44796,-35.65004999999999,-2074.9204000000004
2025-10-04 21:00:00,121892.89,122347.55,121871.01,122190.67,282.5404,147.30316,135.23723999999999,12.065920000000006,-2062.8544800000004
2025-10-04 22:00:00,122190.67,122365.14,122139.98,122287.19,158.14137,73.04503,85.09634,-12.05131,-2074.9057900000003
2025-10-04 23:00:00,122287.19,122410.0,122214.0,122391.0,133.459,69.74788,63.71112000000001,6.036759999999987,-2068.8690300000003
2025-10-05 00:00:00,122390.99,122410.0,122157.7,122157.7,191.66559,68.90044,122.76515,-53.86471,-2122.73374
2025-10-05 01:00:00,122157.71,122410.0,122136.0,122377.72,308.73428,225.76748,82.9668,142.80068,-1979.93306
2025-10-05 02:00:00,122377.71,124362.28,122342.0,124031.44,2633.63494,1613.12779,1020.5071499999999,592.6206400000001,-1387.31242
2025-10-05 03:00:00,124031.44,124173.0,123344.98,123776.22,1077.99134,556.75403,521.2373100000001,35.51671999999985,-1351.7957000000001
2025-10-05 04:00:00,123776.23,125708.42,123734.0,125172.81,3667.071773,2237.697863,1429.3739100000003,808.3239529999996,-543.4717470000005
2025-10-05 05:00:00,125172.81,125437.91,124876.72,125127.99,1956.24996,1142.97222,813.27774,329.6944800000001,-213.7772670000004
2025-10-05 06:00:00,125127.99,125225.54,124805.34,125000.01,821.20016,331.53009,489.67007,-158.13998000000004,-371.91724700000043
2025-10-05 07:00:00,125000.01,125164.26,124622.6,124713.63,898.02731,310.85098,587.17633,-276.32535,-648.2425970000004
2025-10-05 08:00:00,124713.63,124838.37,124558.0,124595.99,532.28794,195.07579,337.21215000000007,-142.13636000000005,-790.3789570000005
2025-10-05 09:00:00,124596.0,124665.37,122789.35,123020.5,2214.92936,1015.01737,1199.91199,-184.89462000000003,-975.2735770000005
2025-10-05 10:00:00,123020.51,123130.0,122520.24,123028.01,993.89021,502.56191,491.3283,11.233609999999999,-964.0399670000005
2025-10-05 11:00:00,123028.01,123538.46,122850.0,123464.64,714.20213,392.50973,321.6924,70.81732999999997,-893.2226370000005
2025-10-05 12:00:00,123464.64,123464.65,122927.17,123085.88,573.79261,278.16766,295.62494999999996,-17.457289999999944,-910.6799270000005
2025-10-05 13:00:00,123085.89,123358.83,123070.46,123161.39,684.83212,405.62032,279.21180000000004,126.40851999999995,-784.2714070000005
2025-10-05 14:00:00,123161.4,123339.42,122770.32,123034.67,553.48643,273.45444,280.03199000000006,-6.5775500000000875,-790.8489570000006
2025-10-05 15:00:00,123034.67,123034.67,122675.0,122803.17,420.97888,175.59194,245.38694,-69.79500000000002,-860.6439570000007
2025-10-05 16:00:00,122803.17,123348.45,122301.63,123265.54,1014.58046,545.31877,469.26169000000004,76.05707999999993,-784.5868770000008
2025-10-05 17:00:00,123265.55,123464.0,122890.38,123057.05,390.32827,149.94684,240.38142999999997,-90.43458999999996,-875.0214670000007
2025-10-05 18:00:00,123057.05,123220.3,122856.05,122999.44,586.52026,423.18989,163.33037000000002,259.85952,-615.1619470000007
2025-10-05 19:00:00,122999.44,123026.0,122500.0,122591.79,394.73151,143.77922,250.95229,-107.17307,-722.3350170000008
2025-10-05 20:00:00,122591.8,123055.05,122473.62,122705.32,347.70826,194.55228,153.15598,41.3963,-680.9387170000008
2025-10-05 21:00:00,122705.31,122801.44,122489.85,122729.99,239.86372,111.52907,128.33465,-16.805580000000006,-697.7442970000008
2025-10-05 22:00:00,122730.0,123278.76,122730.0,123237.4,329.01936,208.81701,120.20235,88.61466000000001,-609.1296370000007
2025-10-05 23:00:00,123237.4,123548.83,123219.62,123482.31,497.37068,277.93927,219.43140999999997,58.50786000000005,-550.6217770000006
2025-10-06 00:00:00,123482.32,124358.46,123084.0,123347.29,1305.09536,677.20293,627.89243,49.31050000000005,-501.3112770000006
2025-10-06 01:00:00,123347.29,124239.7,123192.01,124035.32,720.59287,377.06845,343.52441999999996,33.54403000000002,-467.76724700000057
2025-10-06 02:00:00,124035.33,124244.93,123476.04,124110.61,696.06889,328.01338,368.05551,-40.04213000000004,-507.8093770000006
2025-10-06 03:00:00,124110.61,124126.31,123742.64,123839.09,303.52731,132.25964,171.26767,-39.00803000000002,-546.8174070000007
2025-10-06 04:00:00,123839.09,123988.0,123554.27,123580.26,374.67011,143.34506,231.32505000000003,-87.97999000000004,-634.7973970000007
2025-10-06 05:00:00,123580.27,123750.0,123294.93,123586.0,558.79238,215.42686,343.36551999999995,-127.93865999999994,-762.7360570000006
2025-10-06 06:00:00,123586.01,124165.56,123586.0,123947.9,527.83575,281.40682,246.42892999999998,34.97789,-727.7581670000006
2025-10-06 07:00:00,123947.91,124035.89,123280.49,123390.47,749.33011,272.24945,477.08065999999997,-204.83120999999994,-932.5893770000006
2025-10-06 08:00:00,123390.47,123880.0,123390.46,123846.55,556.77898,305.72699,251.05199000000005,54.674999999999955,-877.9143770000006
2025-10-06 09:00:00,123846.56,124056.73,123779.31,123955.3,791.39727,531.26444,260.13283,271.13161,-606.7827670000006
2025-10-06 10:00:00,123955.29,124142.85,123899.42,123978.0,459.97878,242.13518,217.84359999999998,24.29158000000001,-582.4911870000005
2025-10-06 11:00:00,123978.0,124531.66,123735.73,124215.0,960.05678,580.00645,380.05033000000003,199.95611999999994,-382.5350670000006
2025-10-06 12:00:00,124215.0,124691.81,124178.0,124556.64,977.10945,555.68185,421.4276,134.25425000000007,-248.28081700000052
2025-10-06 13:00:00,124556.65,125079.85,124385.74,125031.33,1406.49106,764.94418,641.5468800000001,123.39729999999986,-124.88351700000067
2025-10-06 14:00:00,125031.34,125330.0,124339.38,124530.0,1331.91784,595.69219,736.2256500000001,-140.5334600000001,-265.41697700000077
2025-10-06 15:00:00,124529.99,125408.29,124513.35,125000.0,852.17645,432.17083,420.00562,12.165210000000002,-253.25176700000077
2025-10-06 16:00:00,125000.0,125499.63,124800.0,125455.24,911.48586,505.90935,405.57651,100.33284000000003,-152.91892700000074
2025-10-06 17:00:00,125455.25,125819.2,125126.67,125284.0,1451.39316,789.16469,662.2284700000001,126.93621999999982,-25.982707000000914
2025-10-06 18:00:00,125284.01,126199.63,125044.46,126011.18,1439.873253,891.566693,548.30656,343.260133,317.2774259999991
2025-10-06 19:00:00,126011.18,126134.71,125252.74,125410.81,919.42008,393.40783,526.01225,-132.60442,184.67300599999908
2025-10-06 20:00:00,125410.8,125534.0,125032.01,125211.02,512.32035,248.70083,263.61951999999997,-14.91868999999997,169.7543159999991
2025-10-06 21:00:00,125211.03,125268.5,124511.15,125097.85,907.58302,370.95781,536.62521,-165.66740000000004,4.086915999999064
2025-10-06 22:00:00,125097.86,125298.43,124784.41,125039.13,416.67058,206.61487,210.05570999999998,-3.44083999999998,0.6460759999990842
2025-10-06 23:00:00,125039.13,125100.0,124628.0,124658.54,364.0631,122.09138,241.97172,-119.88034,-119.23426400000092
2025-10-07 00:00:00,124658.54,124925.14,124600.0,124900.93,399.28672,201.80321,197.48351,4.319700000000012,-114.91456400000091
2025-10-07 01:00:00,124900.93,125082.27,124442.87,124699.99,470.23469,271.51755,198.71713999999997,72.80041000000006,-42.11415400000085
2025-10-07 02:00:00,124699.99,124700.0,124159.22,124259.9,524.92821,207.60865,317.31956,-109.71091000000001,-151.82506400000085
2025-10-07 03:00:00,124259.91,124568.44,124101.26,124329.74,379.16017,183.95877,195.2014,-11.24263000000002,-163.06769400000087
2025-10-07 04:00:00,124329.74,124654.47,124109.1,124500.0,438.34342,178.02362,260.3198,-82.29617999999999,-245.36387400000086
2025-10-07 05:00:00,124499.99,124640.76,124240.37,124414.17,424.20697,211.69336,212.51361,-0.8202499999999873,-246.18412400000085
2025-10-07 06:00:00,124414.17,124460.0,123800.0,123890.84,862.57843,321.0587,541.51973,-220.46103,-466.64515400000084
2025-10-07 07:00:00,123890.84,124038.0,123567.6,123667.99,730.09708,267.85143,462.24565,-194.39422000000002,-661.0393740000009
2025-10-07 08:00:00,123668.0,123999.98,123322.9,123861.75,1172.93284,527.26996,645.66288,-118.39292,-779.4322940000009
2025-10-07 09:00:00,123861.75,124246.64,123861.74,124117.48,423.70195,239.04848,184.65347,54.39501000000001,-725.0372840000009
2025-10-07 10:00:00,124117.48,124413.75,124020.0,124282.19,385.65308,200.6759,184.97717999999998,15.698720000000037,-709.3385640000008
2025-10-07 11:00:00,124282.18,124509.6,124179.99,124453.38,462.44628,255.22394,207.22234,48.001599999999996,-661.3369640000008
2025-10-07 12:00:00,124453.37,125126.0,124340.0,124917.99,747.53263,471.77193,275.76070000000004,196.01122999999995,-465.3257340000008
2025-10-07 13:00:00,124918.0,125046.16,123288.0,123891.68,1734.891,733.59875,1001.2922500000001,-267.6935000000001,-733.0192340000009
2025-10-07 14:00:00,123891.68,124000.0,122568.0,122725.36,2078.9177,749.23438,1329.68332,-580.4489400000001,-1313.468174000001
2025-10-07 15:00:00,122725.36,122865.36,121172.89,121846.01,2798.67322,1298.55436,1500.11886,-201.56449999999995,-1515.032674000001
2025-10-07 16:00:00,121846.01,122084.14,120800.02,121684.17,2051.61019,864.74112,1186.8690699999997,-322.1279499999997,-1837.1606240000006
2025-10-07 17:00:00,121684.17,121822.58,121100.0,121130.02,1241.13249,473.21798,767.91451,-294.69652999999994,-2131.8571540000003
2025-10-07 18:00:00,121130.02,121306.13,120574.94,120895.37,1099.60495,447.24095,652.3639999999999,-205.12304999999992,-2336.9802040000004
2025-10-07 19:00:00,120895.37,122027.3,120860.46,121637.17,1334.54837,765.624,568.92437,196.69963000000007,-2140.2805740000003
2025-10-07 20:00:00,121637.18,122196.48,121637.18,121943.61,493.62814,274.99177,218.63637,56.355399999999975,-2083.9251740000004
2025-10-07 21:00:00,121943.61,122292.62,121765.9,122016.0,397.91117,202.49229,195.41888000000003,7.073409999999967,-2076.8517640000005
2025-10-07 22:00:00,122016.0,122173.5,121797.6,122011.17,404.31119,159.98165,244.32954,-84.34789,-2161.1996540000005
2025-10-07 23:00:00,122011.17,122022.88,121258.08,121332.95,577.66296,192.16824,385.49472000000003,-193.32648000000003,-2354.5261340000006
2025-10-08 00:00:00,121332.96,122089.68,121276.0,121914.09,651.73891,357.82984,293.90907000000004,63.92076999999995,-2290.605364000001
2025-10-08 01:00:00,121914.09,122056.0,121605.75,121950.01,519.56378,279.50562,240.05815999999993,39.44746000000009,-2251.1579040000006
2025-10-08 02:00:00,121950.0,122229.66,121825.74,122048.28,534.11266,297.56396,236.5487,61.01526000000001,-2190.1426440000005
2025-10-08 03:00:00,122048.28,122048.28,121200.0,121374.75,701.35291,229.51024,471.84266999999994,-242.33242999999993,-2432.4750740000004
2025-10-08 04:00:00,121374.76,121910.24,121066.14,121900.0,712.4618,339.33253,373.12927,-33.79674,-2466.2718140000006
2025-10-08 05:00:00,121900.01,121900.01,121173.86,121374.01,708.85271,319.40392,389.44879,-70.04486999999995,-2536.3166840000004
2025-10-08 06:00:00,121374.02,121841.54,121068.96,121784.29,552.19718,280.73613,271.46105,9.275080000000003,-2527.0416040000005
2025-10-08 07:00:00,121784.3,121872.37,121311.91,121597.06,697.34775,348.98749,348.36026000000004,0.6272299999999404,-2526.4143740000004
2025-10-08 08:00:00,121597.05,122850.0,121524.01,122381.85,1462.35304,1000.81644,461.5366,539.2798399999999,-1987.1345340000005
2025-10-08 09:00:00,122381.84,122644.0,122381.84,122516.98,474.15682,269.30368,204.85314,64.45053999999999,-1922.6839940000004
2025-10-08 10:00:00,122516.99,123100.0,122498.05,122934.6,654.29848,334.44613,319.85235000000006,14.593779999999924,-1908.0902140000005
2025-10-08 11:00:00,122934.61,123200.0,122743.36,122884.14,817.9321,455.02003,362.91206999999997,92.10796000000005,-1815.9822540000005
2025-10-08 12:00:00,122884.14,123090.75,122542.27,122631.52,464.2609,244.69114,219.56976,25.121379999999988,-1790.8608740000004
2025-10-08 13:00:00,122631.52,122774.96,121649.68,122599.04,886.89853,423.30833,463.59020000000004,-40.281870000000026,-1831.1427440000004
2025-10-08 14:00:00,122599.04,123350.0,122112.16,122320.0,1462.74459,824.61313,638.1314600000001,186.4816699999999,-1644.6610740000006
2025-10-08 15:00:00,122319.99,122622.55,121954.34,122189.72,559.46428,268.75121,290.71307,-21.96186,-1666.6229340000004
2025-10-08 16:00:00,122189.72,123129.23,122110.08,123051.03,641.94768,373.2997,268.64798,104.65171999999995,-1561.9712140000006
2025-10-08 17:00:00,123051.02,124164.36,122958.05,124033.19,1336.46427,774.86339,561.60088,213.26251000000002,-1348.7087040000006
2025-10-08 18:00:00,124033.19,124197.25,123415.58,123460.22,1152.35838,664.48835,487.87002999999993,176.61832000000004,-1172.0903840000005
2025-10-08 19:00:00,123460.21,123759.94,123160.82,123450.0,664.75988,297.46394,367.29594,-69.832,-1241.9223840000004
2025-10-08 20:00:00,123450.01,123737.0,122814.0,122856.69,673.60553,321.89285,351.71268000000003,-29.819830000000024,-1271.7422140000003
2025-10-08 21:00:00,122856.7,123332.01,122794.4,123277.33,261.93729,140.80156,121.13573000000002,19.66582999999997,-1252.0763840000004
2025-10-08 22:00:00,123277.34,123416.73,123200.81,123200.82,132.25319,56.03969,76.21349999999998,-20.173809999999982,-1272.2501940000004
2025-10-08 23:00:00,123200.82,123537.11,123056.31,123306.0,289.55534,136.39292,153.16242,-16.769499999999994,-1289.0196940000005
2025-10-09 00:00:00,123306.01,123348.32,122839.15,122839.15,383.1891,120.49772,262.69138,-142.19365999999997,-1431.2133540000004
2025-10-09 01:00:00,122839.16,122857.32,122339.41,122548.23,649.56359,295.9262,353.63739,-57.71118999999999,-1488.9245440000004
2025-10-09 02:00:00,122548.23,122548.23,121475.98,121617.81,831.85568,353.91407,477.94161,-124.02754000000004,-1612.9520840000005
2025-10-09 03:00:00,121617.81,122120.28,121603.59,122038.01,454.57002,291.27649,163.29352999999998,127.98296000000005,-1484.9691240000004
2025-10-09 04:00:00,122038.01,122264.0,121904.81,122144.7,328.47326,191.12455,137.34870999999998,53.77584000000002,-1431.1932840000004
2025-10-09 05:00:00,122144.7,122196.99,121823.94,122100.92,394.74775,181.94327,212.80447999999998,-30.86120999999997,-1462.0544940000004
2025-10-09 06:00:00,122100.92,122185.98,121883.43,121957.32,336.40438,108.21434,228.19004,-119.9757,-1582.0301940000004
2025-10-09 07:00:00,121957.32,122067.61,121724.71,121906.1,391.52251,197.54775,193.97476,3.5729900000000043,-1578.4572040000003
2025-10-09 08:00:00,121906.09,121960.97,121145.49,121261.62,951.24212,426.48165,524.7604699999999,-98.27881999999994,-1676.7360240000003
2025-10-09 09:00:00,121261.62,121855.44,121261.62,121813.04,495.55613,292.5431,203.01303000000001,89.53006999999997,-1587.2059540000002
2025-10-09 10:00:00,121813.04,122340.0,121650.22,122170.27,462.62367,251.75921,210.86446,40.89474999999999,-1546.3112040000003
2025-10-09 11:00:00,122170.26,122833.02,122170.26,122737.57,780.01914,350.6144,429.40474,-78.79034000000001,-1625.1015440000003
2025-10-09 12:00:00,122737.56,123762.94,122709.1,123563.38,1483.31285,903.25445,580.0584,323.19605,-1301.9054940000003
2025-10-09 13:00:00,123563.38,123658.38,122277.76,122415.74,1233.13253,519.59055,713.5419800000001,-193.95143000000007,-1495.8569240000004
