open_time,open,high,low,close,volume,buy_volume,sell_volume,volume_delta,cvd,Trigger,Volatility
2025-10-01 02:35:00,114417.26,114445.99,114313.2,114372.92,193.95195999999999,91.44328,102.50868,-11.0654,-135.58694999999997,False,0.0
2025-10-01 02:50:00,114372.92,114377.38,114195.42,114239.49,163.36217,54.11352,109.24865,-55.13513,-190.72207999999995,False,0.0
2025-10-01 03:05:00,114239.5,114472.2,114239.49,114460.62,118.66766,68.11266,50.55500000000001,17.557659999999995,-173.16441999999995,False,0.0
2025-10-01 03:20:00,114460.62,114525.96,114340.22,114503.23,170.27836000000002,127.00529,43.27307000000001,83.73221999999998,-89.43219999999997,False,0.0
2025-10-01 03:35:00,114503.23,114530.48,114143.29,114143.3,98.43466,28.58884,69.84581999999999,-41.25697999999999,-130.68917999999996,False,0.0
2025-10-01 03:50:00,114143.29,114360.24,114096.58,114294.26,117.82872,62.926500000000004,54.90222,8.024280000000005,-122.66489999999996,False,0.0
2025-10-01 04:05:00,114294.25,114508.24,114294.25,114508.23,85.73626999999999,60.742509999999996,24.993759999999998,35.74875,-86.91614999999994,False,0.0
2025-10-01 04:20:00,114508.24,114700.0,114393.46,114514.5,174.61561,69.22094,105.39466999999999,-36.173729999999985,-123.08987999999992,False,0.0
2025-10-01 04:35:00,114514.49,114694.8,114500.0,114578.39,143.11513,44.05601,99.05912000000001,-55.00311,-178.0929899999999,False,0.0
2025-10-01 04:50:00,114578.39,114578.4,114262.0,114309.03,203.02789,45.5149,157.51299,-111.99809,-290.09107999999986,False,0.0
2025-10-01 05:05:00,114309.02,114740.0,114309.02,114712.23,257.38967,187.8249,69.56476999999998,118.26013000000003,-171.83094999999983,False,0.0
2025-10-01 05:20:00,114712.23,114712.24,114524.9,114623.52,124.37775,51.95463,72.42312,-20.468489999999996,-192.29943999999983,False,0.0
2025-10-01 05:35:00,114623.53,114640.0,114559.6,114638.42,65.70068,23.14619,42.55449,-19.4083,-211.70773999999983,False,0.0
2025-10-01 05:50:00,114638.43,114638.43,114480.21,114503.46,97.60783,37.73604,59.871790000000004,-22.13575,-233.84348999999983,False,0.0
2025-10-01 06:05:00,114503.46,114624.3,114471.48,114474.21,114.18853999999999,37.86289,76.32565,-38.46276,-272.30624999999986,False,0.0
2025-10-01 06:20:00,114474.21,114474.21,114307.69,114372.89,100.78395,30.02178,70.76217,-40.740390000000005,-313.04663999999985,False,0.0
2025-10-01 06:35:00,114372.89,114540.01,114290.0,114348.26,86.93567,33.589870000000005,53.3458,-19.75593,-332.80256999999983,False,0.0
2025-10-01 06:50:00,114348.26,114403.79,114224.88,114386.63,83.55067,31.59742,51.95325,-20.355829999999997,-353.1583999999998,False,0.0
2025-10-01 07:05:00,114386.64,114518.52,114325.66,114476.02,82.89016,31.63736,51.2528,-19.615439999999996,-372.77383999999984,False,0.0
2025-10-01 07:20:00,114476.01,114584.35,114431.03,114540.2,146.92945,52.453239999999994,94.47621000000001,-42.022969999999994,-414.7968099999998,False,0.0
2025-10-01 07:35:00,114540.2,114556.24,114444.92,114510.72,129.0061,20.289,108.71710000000002,-88.42810000000001,-503.2249099999999,False,0.0
2025-10-01 07:50:00,114510.71,114584.34,114484.43,114537.72,90.45982000000001,35.14555,55.31427,-20.168720000000004,-523.3936299999999,False,0.0
2025-10-01 08:05:00,114537.71,114729.1,114497.43,114729.09,294.60501,201.30526,93.29974999999999,108.00550999999999,-415.3881199999999,False,0.0
2025-10-01 08:20:00,114729.09,115309.42,114646.08,115194.14,796.2393,517.45255,278.78675,238.6658,-176.7223199999999,False,0.0
2025-10-01 08:35:00,115194.13,116200.0,115185.55,116195.16,980.72483,669.99133,310.73350000000005,359.25782999999996,182.53551000000004,False,0.0
2025-10-01 08:50:00,116195.16,116591.8,115950.0,115992.93,950.71163,445.24237000000005,505.46925999999996,-60.22688999999992,122.30862000000012,False,0.0
2025-10-01 09:05:00,115992.92,116370.0,115968.57,116239.58,275.76062,150.46059,125.30003,25.160560000000004,147.4691800000001,False,0.0
2025-10-01 09:20:00,116239.58,116342.46,116129.84,116342.45,194.51155999999997,81.12043,113.39113,-32.270700000000005,115.1984800000001,False,0.0
2025-10-01 09:35:00,116342.46,116529.93,116295.12,116420.02,439.48805,210.21829,229.26976,-19.051469999999988,96.14701000000012,False,0.0
2025-10-01 09:50:00,116420.02,116551.0,116366.0,116542.56,139.57127,70.19708,69.37419,0.8228899999999939,96.9699000000001,False,0.0
2025-10-01 10:05:00,116542.55,116550.25,116259.17,116390.0,144.57156,60.67449,83.89707,-23.22258,73.7473200000001,False,0.0
2025-10-01 10:20:00,116390.0,116390.0,116203.5,116292.91,127.69025,71.57314,56.117110000000004,15.456030000000002,89.20335000000011,False,0.0
2025-10-01 10:35:00,116292.92,116363.47,116221.31,116310.01,135.58805999999998,70.94725,64.64081,6.306440000000004,95.50979000000012,False,0.0
2025-10-01 10:50:00,116310.0,116374.27,116224.68,116374.25,121.33463,50.77452,70.56011000000001,-19.785590000000003,75.72420000000014,False,0.0
2025-10-01 11:05:00,116374.25,116429.01,116343.66,116400.0,80.36122,39.02946,41.33176,-2.302299999999997,73.42190000000014,False,0.0
2025-10-01 11:20:00,116399.99,116463.0,116293.08,116443.99,107.78987,36.29026,71.49961,-35.20935,38.21255000000014,False,0.0
2025-10-01 11:35:00,116443.99,116600.0,116443.99,116584.98,126.91274999999999,80.39969,46.513059999999996,33.88663000000001,72.09918000000015,False,0.0
2025-10-01 11:50:00,116584.98,116875.0,116584.98,116721.76,363.3175,256.88133,106.43616999999999,150.44516000000004,222.54434000000012,False,0.0
2025-10-01 12:05:00,116721.75,116830.0,116610.24,116792.02,150.67860000000002,79.18564,71.49296000000001,7.692680000000003,230.23702000000011,False,0.0
2025-10-01 12:20:00,116792.03,116887.0,116531.97,116559.35,130.62418,33.42662,97.19756000000001,-63.77094,166.46608000000015,False,0.0
2025-10-01 12:35:00,116559.34,116636.0,116440.75,116470.15,162.71283,75.80976,86.90306999999999,-11.093309999999992,155.37277000000014,False,0.0
2025-10-01 12:50:00,116470.16,116555.99,116363.38,116555.98,185.04063,62.81267,122.22796,-59.41528999999999,95.95748000000016,False,0.0
2025-10-01 13:05:00,116555.98,116617.63,116480.0,116596.6,115.32036000000001,40.131569999999996,75.18879000000001,-35.05722,60.900260000000166,False,0.0
2025-10-01 13:20:00,116596.6,116650.0,116488.25,116497.14,141.72186,65.46278000000001,76.25908000000001,-10.796299999999999,50.10396000000017,False,0.0
2025-10-01 13:35:00,116497.14,116734.95,116399.5,116460.94,692.8242,326.62599,366.19821,-39.57222000000001,10.531740000000164,False,0.0
2025-10-01 13:50:00,116460.94,117219.09,116440.23,117206.68,623.64294,390.76781,232.87512999999998,157.89268,168.42442000000017,False,0.0
2025-10-01 14:05:00,117206.68,117441.26,116886.0,117388.99,470.62782,226.37347,244.25435,-17.88087999999999,150.54354000000018,False,0.0
2025-10-01 14:20:00,117388.99,117389.0,117050.19,117225.98,275.31321,90.029,185.28421,-95.25521,55.28833000000017,False,0.0
2025-10-01 14:35:00,117225.98,117419.69,117058.31,117063.15,285.87462000000005,119.38947999999999,166.48514,-47.09566,8.192670000000163,False,0.0
2025-10-01 14:50:00,117063.14,117340.56,117059.81,117279.5,332.89273000000003,195.49672,137.39601,58.10071000000001,66.29338000000017,False,0.0
2025-10-01 15:05:00,117279.49,117317.99,117091.84,117317.98,189.51643,67.48740000000001,122.02902999999999,-54.54162999999999,11.751750000000182,False,0.0
2025-10-01 15:20:00,117317.98,117649.99,117278.73,117452.05,398.60786,247.31871,151.28915,96.02955999999999,107.7813100000002,False,0.0
2025-10-01 15:35:00,117452.06,117545.88,117319.04,117319.04,183.09550000000002,76.05874,107.03676,-30.978020000000008,76.80329000000019,False,0.0
2025-10-01 15:50:00,117319.04,117498.72,117308.31,117428.54,169.60569,72.23019,97.3755,-25.145310000000006,51.65798000000018,False,0.0
2025-10-01 16:05:00,117428.53,117818.0,117428.53,117705.62,404.76265,265.33957,139.42308000000003,125.91648999999998,177.57447000000016,False,0.0
2025-10-01 16:20:00,117705.62,117879.87,117693.73,117827.02,287.14279,122.57114,164.57165,-42.00051,135.57396000000014,False,0.0
2025-10-01 16:35:00,117827.03,118199.0,117743.68,117775.44,884.66012,433.49138999999997,451.16873000000004,-17.677340000000065,117.89662000000008,False,0.0
2025-10-01 16:50:00,117775.43,117775.44,117499.39,117662.82,269.04499,94.06407,174.98092,-80.91685,36.97977000000007,False,0.0
2025-10-01 17:05:00,117662.82,117681.27,117262.43,117365.72,188.31384,59.997960000000006,128.31588,-68.31791999999999,-31.33814999999992,False,0.0
2025-10-01 17:20:00,117365.71,117557.0,117350.45,117472.57,178.23701,79.67742,98.55959,-18.882169999999988,-50.22031999999991,False,0.0
2025-10-01 17:35:00,117472.56,117489.66,116960.05,116999.99,262.05600000000004,59.29746,202.75854,-143.46107999999998,-193.6813999999999,False,0.0
2025-10-01 17:50:00,116999.99,117025.0,116724.56,116798.1,321.94210999999996,156.50357,165.43854,-8.934969999999993,-202.6163699999999,False,0.0
2025-10-01 18:05:00,116798.09,117076.37,116798.09,116915.65,190.61415,128.95857,61.65558,67.30299,-135.3133799999999,False,0.0
2025-10-01 18:20:00,116915.65,117140.69,116871.04,117135.45,106.73993,65.09952,41.64041,23.45911,-111.8542699999999,False,0.0
2025-10-01 18:35:00,117135.45,117200.0,117069.14,117200.0,69.79643,36.819770000000005,32.976659999999995,3.8431100000000065,-108.0111599999999,False,0.0
2025-10-01 18:50:00,117200.0,117339.09,117195.62,117330.73,124.70658,81.55870999999999,43.147870000000005,38.41083999999999,-69.6003199999999,False,0.0
2025-10-01 19:05:00,117330.72,117481.11,117330.72,117480.0,85.01267,41.03595,43.97672,-2.9407699999999966,-72.54108999999988,False,0.0
2025-10-01 19:20:00,117479.99,117495.27,117417.68,117470.45,74.06288,22.62938,51.4335,-28.804120000000005,-101.3452099999999,False,0.0
2025-10-01 19:35:00,117470.45,117623.59,117332.16,117529.85,121.63127,61.75814,59.87312999999999,1.88501000000001,-99.46019999999989,False,0.0
2025-10-01 19:50:00,117529.85,117536.61,117306.59,117381.01,223.79142,95.67548000000001,128.11594,-32.44045999999998,-131.90065999999985,False,0.0
2025-10-01 20:05:00,117381.01,117441.0,117163.25,117278.97,155.67978,53.416700000000006,102.26308,-48.846379999999996,-180.74703999999983,False,0.0
2025-10-01 20:20:00,117278.97,117399.58,117230.28,117391.06,41.891909999999996,21.53176,20.36015,1.1716100000000007,-179.57542999999984,False,0.0
2025-10-01 20:35:00,117391.06,117412.04,117306.52,117306.99,73.68693,35.03326,38.653670000000005,-3.620410000000007,-183.19583999999983,False,0.0
2025-10-01 20:50:00,117306.99,117579.43,117306.99,117528.78,105.11111,57.3514,47.75971,9.591690000000009,-173.60414999999986,False,0.0
2025-10-01 21:05:00,117528.78,117579.43,117472.56,117554.97,72.07354,18.43721,53.63633,-35.19912,-208.80326999999988,False,0.0
2025-10-01 21:20:00,117554.97,117554.97,117412.0,117412.0,44.04166,16.75645,27.28521,-10.528759999999997,-219.3320299999999,False,0.0
2025-10-01 21:35:00,117412.0,117494.92,117339.54,117472.57,78.86434,39.12777,39.73657,-0.6087999999999987,-219.9408299999999,False,0.0
2025-10-01 21:50:00,117472.56,117762.46,117387.69,117741.34,130.31213000000002,82.36679000000001,47.94534,34.42145000000001,-185.5193799999999,False,0.0
2025-10-01 22:05:00,117741.34,118080.0,117741.34,117792.22,256.76045,167.31198,89.44846999999999,77.86351000000002,-107.65586999999988,False,0.0
2025-10-01 22:20:00,117792.22,117839.16,117752.14,117789.76,73.79422,32.09484,41.699380000000005,-9.604540000000002,-117.26040999999988,False,0.0
2025-10-01 22:35:00,117789.77,117875.95,117640.72,117843.38,88.31188,43.06433,45.247550000000004,-2.1832199999999986,-119.44362999999989,False,0.0
2025-10-01 22:50:00,117843.39,117850.0,117686.28,117747.14,130.61517,49.65469,80.96048,-31.30579,-150.74941999999987,False,0.0
2025-10-01 23:05:00,117747.14,118485.0,117747.13,118359.01,462.77679,304.57715,158.19964,146.37750999999997,-4.3719099999999,False,0.0
2025-10-01 23:20:00,118359.01,118399.09,118110.53,118110.53,266.04034,113.37658,152.66376,-39.28717999999998,-43.65908999999988,False,0.0
2025-10-01 23:35:00,118110.54,118395.2,118068.29,118388.51,169.46187,93.30573,76.15614,17.149590000000003,-26.50949999999987,False,0.0
2025-10-01 23:50:00,118388.5,119181.99,118344.7,119060.32,782.91034,542.18195,240.72839,301.45356,274.9440600000001,False,0.0
2025-10-02 00:05:00,119060.33,119456.92,118926.32,118986.0,782.39769,384.02581,398.37188000000003,-14.346070000000012,260.5979900000001,False,0.0
2025-10-02 00:20:00,118986.0,119117.99,118752.91,118761.36,431.07511999999997,201.72762,229.34750000000003,-27.619880000000023,232.97811000000013,False,0.0
2025-10-02 00:35:00,118761.36,118884.5,118492.38,118652.97,286.48823,132.38414,154.10409,-21.719949999999997,211.25816000000012,False,0.0
2025-10-02 00:50:00,118652.96,118652.97,118368.05,118573.14,241.85268,91.40149,150.45119,-59.0497,152.20846000000017,False,0.0
2025-10-02 01:05:00,118573.14,118700.0,118444.74,118468.9,148.10055,76.7201,71.38045,5.339649999999999,157.54811000000018,False,0.0
2025-10-02 01:20:00,118468.91,118671.95,118436.01,118640.5,133.75122,57.56684,76.18438,-18.61754,138.9305700000002,False,0.0
2025-10-02 01:35:00,118640.5,118894.12,118542.97,118810.56,236.60992,148.70848,87.90144,60.807040000000015,199.7376100000002,False,0.0
2025-10-02 01:50:00,118810.56,118849.07,118572.1,118592.95,225.45499,91.44563,134.00936000000002,-42.563730000000014,157.1738800000002,False,0.0
2025-10-02 02:05:00,118592.95,118784.87,118510.57,118745.81,137.06355,87.74633,49.31721999999999,38.42911000000001,195.6029900000002,False,0.0
2025-10-02 02:20:00,118745.81,118762.95,118483.39,118582.09,231.85562,87.32930999999999,144.52631000000002,-57.19699999999999,138.4059900000002,False,0.0
2025-10-02 02:35:00,118582.09,118773.0,118582.09,118722.8,146.58783,82.76548,63.822349999999986,18.943130000000007,157.34912000000023,False,0.0
2025-10-02 02:50:00,118722.8,118842.43,118683.35,118815.29,97.12786,62.27296,34.8549,27.418059999999997,184.76718000000025,False,0.0
2025-10-02 03:05:00,118815.28,119003.0,118756.0,118825.4,239.89457,163.99011,75.90446,88.08565,272.8528300000002,False,0.0
2025-10-02 03:20:00,118825.4,119058.82,118825.4,118934.46,143.9456,83.63709,60.30851,23.328580000000002,296.1814100000002,False,0.0
2025-10-02 03:35:00,118934.46,118992.73,118775.55,118775.56,105.6893,45.54657,60.14273,-14.59616,281.5852500000002,False,0.0
2025-10-02 03:50:00,118775.56,118864.18,118669.11,118827.08,115.39995,42.56914,72.83081000000001,-30.261670000000002,251.32358000000025,False,0.0
2025-10-02 04:05:00,118827.09,118930.29,118754.24,118773.2,92.58473,40.49243,52.092299999999994,-11.59987,239.72371000000024,False,0.0
2025-10-02 04:20:00,118773.21,118773.21,118553.68,118556.44,72.43808,16.360149999999997,56.07793,-39.71778,200.00593000000023,False,0.0
2025-10-02 04:35:00,118556.44,118618.74,118432.64,118618.73,114.65221,52.14821,62.504,-10.355789999999997,189.65014000000028,False,0.0
2025-10-02 04:50:00,118618.73,118678.81,118539.5,118653.91,93.41803,42.84519,50.57284,-7.727650000000005,181.9224900000003,False,0.0
2025-10-02 05:05:00,118653.92,118653.92,118450.0,118450.01,65.54161,14.1758,51.36581,-37.19001,144.7324800000003,False,0.0
2025-10-02 05:20:00,118450.0,118650.0,118402.97,118509.51,161.68391000000003,66.87113,94.81278,-27.941650000000006,116.7908300000003,False,0.0
2025-10-02 05:35:00,118509.51,118532.0,118370.0,118382.69,155.49248,46.11953,109.37294999999999,-63.25342,53.53741000000032,False,0.0
2025-10-02 05:50:00,118382.68,118391.7,118279.31,118359.99,108.37205,32.97867,75.39338,-42.41471,11.122700000000318,False,0.0
2025-10-02 06:05:00,118359.99,118514.42,118359.99,118425.38,75.33673999999999,32.62,42.71674,-10.096739999999997,1.025960000000321,False,0.0
2025-10-02 06:20:00,118425.38,118575.27,118410.0,118566.77,116.2017,53.6696,62.5321,-8.862499999999997,-7.836539999999677,False,0.0
2025-10-02 06:35:00,118566.77,118672.34,118523.01,118570.92,116.28184999999999,60.1055,56.17635,3.929149999999993,-3.907389999999684,False,0.0
2025-10-02 06:50:00,118570.92,118660.19,118548.85,118660.18,72.58956,29.95149,42.63807,-12.68658,-16.593969999999683,False,0.0
2025-10-02 07:05:00,118660.17,118678.98,118550.0,118623.99,128.99755,53.138459999999995,75.85909,-22.72063,-39.314599999999686,False,0.0
2025-10-02 07:20:00,118623.99,118624.0,118430.41,118430.41,82.13926,25.37754,56.761720000000004,-31.384179999999997,-70.69877999999969,False,0.0
2025-10-02 07:35:00,118430.41,118521.62,118429.94,118472.29,145.65872000000002,36.60225,109.05646999999999,-72.45422,-143.15299999999968,False,0.0
2025-10-02 07:50:00,118472.28,118567.56,118420.0,118420.01,136.66966,50.3831,86.28656,-35.90345999999998,-179.05645999999965,False,0.0
2025-10-02 08:05:00,118420.01,118500.0,118354.61,118385.99,73.01273,21.61773,51.394999999999996,-29.77727,-208.8337299999997,False,0.0
2025-10-02 08:20:00,118385.99,118658.13,118385.98,118633.32,110.51364,55.27703,55.23661,0.04042000000000989,-208.79330999999965,False,0.0
2025-10-02 08:35:00,118633.31,118678.13,118599.28,118678.12,66.9674,27.224130000000002,39.743269999999995,-12.519139999999997,-221.31244999999964,False,0.0
2025-10-02 08:50:00,118678.12,118680.0,118582.21,118582.22,54.32692,22.63109,31.69583,-9.064739999999997,-230.37718999999964,False,0.0
2025-10-02 09:05:00,118582.21,118641.17,118567.0,118604.15,64.60539,26.727739999999997,37.87765,-11.149910000000004,-241.52709999999968,False,0.0
2025-10-02 09:20:00,118604.14,118681.01,118604.14,118678.17,102.49772999999999,57.55532,44.942409999999995,12.612910000000005,-228.91418999999968,False,0.0
2025-10-02 09:35:00,118678.17,118850.0,118600.0,118764.96,119.87066,82.72533,37.14533,45.58,-183.3341899999997,False,0.0
2025-10-02 09:50:00,118764.96,118926.49,118700.21,118700.21,103.84348,54.34308,49.5004,4.842680000000005,-178.49150999999966,False,0.0
2025-10-02 10:05:00,118700.21,118785.0,118689.96,118747.54,60.957809999999995,25.01171,35.9461,-10.93439,-189.42589999999967,False,0.0
2025-10-02 10:20:00,118747.54,118747.54,118619.0,118695.75,131.37501,61.17935,70.19566,-9.01631,-198.44220999999968,False,0.0
2025-10-02 10:35:00,118695.75,118770.95,118695.75,118752.0,72.56866,36.54399,36.02467,0.5193199999999969,-197.92288999999968,False,0.0
2025-10-02 10:50:00,118751.99,118752.0,118567.85,118640.32,86.29032,30.34182,55.948499999999996,-25.606679999999997,-223.5295699999997,False,0.0
2025-10-02 11:05:00,118640.32,118667.0,118537.1,118647.31,80.25521,41.012820000000005,39.24238999999999,1.7704300000000064,-221.7591399999997,False,0.0
2025-10-02 11:20:00,118647.31,118728.34,118640.67,118700.21,81.4665,54.20677,27.259730000000005,26.94704,-194.81209999999967,False,0.0
2025-10-02 11:35:00,118700.21,118900.01,118670.0,118880.01,135.87375,95.83436,40.039390000000004,55.79496999999999,-139.0171299999997,False,0.0
2025-10-02 11:50:00,118880.01,118892.84,118710.18,118866.71,122.34788,65.11952,57.22836,7.891159999999999,-131.12596999999968,False,0.0
2025-10-02 12:05:00,118866.7,118890.85,118805.62,118868.86,83.67223,53.6408,30.03143,23.60937,-107.5165999999997,False,0.0
2025-10-02 12:20:00,118868.86,119160.0,118868.85,119159.99,303.78645,219.47869,84.30775999999999,135.17093,27.654330000000314,False,0.0
2025-10-02 12:35:00,119160.0,119350.0,119090.0,119277.66,340.89846,168.07243,172.82603,-4.75359999999999,22.900730000000323,False,0.0
2025-10-02 12:50:00,119277.66,119408.0,119277.66,119293.4,218.85026,121.22109,97.62917,23.591920000000012,46.49265000000033,False,0.0
2025-10-02 13:05:00,119293.4,119297.69,118933.25,119031.92,299.25052,150.23289,149.01763,1.2152599999999865,47.70791000000032,False,0.0
2025-10-02 13:20:00,119031.92,119388.0,119031.92,119273.08,237.37585,140.89997,96.47588,44.42409000000001,92.13200000000032,False,0.0
2025-10-02 13:35:00,119273.09,119752.47,119202.26,119584.7,680.76369,437.50076,243.26293,194.23783,286.3698300000003,False,0.0
2025-10-02 13:50:00,119584.7,119761.36,119444.23,119592.65,368.55106,158.16045,210.39061,-52.23016000000001,234.1396700000003,False,0.0
2025-10-02 14:05:00,119592.66,119640.52,119275.07,119542.01,213.61787999999999,110.25661000000001,103.36126999999999,6.895340000000026,241.03501000000037,False,0.0
2025-10-02 14:20:00,119542.01,119788.0,119412.14,119536.71,287.06738,155.64294,131.42444,24.218499999999988,265.25351000000035,False,0.0
2025-10-02 14:35:00,119536.7,119536.71,118813.9,118963.24,321.14997,144.75449,176.39548,-31.640989999999988,233.6125200000004,False,0.0
2025-10-02 14:50:00,118963.25,118986.26,118516.39,118573.78,438.18444,189.73572000000001,248.44871999999998,-58.71299999999997,174.8995200000004,False,0.0
2025-10-02 15:05:00,118573.79,119250.0,118519.45,119121.11,299.2918,182.60313,116.68867000000002,65.91445999999999,240.8139800000004,False,0.0
2025-10-02 15:20:00,119121.11,119590.0,119020.89,119389.98,291.06159,191.63878,99.42281,92.21597,333.0299500000004,False,0.0
2025-10-02 15:35:00,119389.99,119684.9,119196.29,119626.09,276.21136,118.48203,157.72933,-39.2473,293.7826500000004,False,0.0
2025-10-02 15:50:00,119626.1,119992.03,119626.09,119847.42,583.77405,361.25202,222.52202999999997,138.72999000000004,432.5126400000004,False,0.0
2025-10-02 16:05:00,119847.41,120300.0,119689.0,120103.17,914.0244499999999,595.77462,318.24983,277.52479000000005,710.0374300000004,False,0.0
2025-10-02 16:20:00,120103.17,120114.14,119927.99,120035.25,242.43531000000002,93.62974,148.80557,-55.17582999999999,654.8616000000004,False,0.0
2025-10-02 16:35:00,120035.25,120035.25,119714.45,119843.5,166.02646000000001,55.31179,110.71467000000001,-55.40288,599.4587200000004,False,0.0
2025-10-02 16:50:00,119843.51,119900.0,119550.4,119563.12,122.73174,36.52849,86.20325,-49.674760000000006,549.7839600000003,False,0.0
2025-10-02 17:05:00,119563.13,119801.0,119563.12,119580.5,157.84058,70.81268,87.0279,-16.215219999999995,533.5687400000003,False,0.0
2025-10-02 17:20:00,119580.49,119580.5,119359.63,119535.01,197.87745,81.46798,116.40947,-34.941490000000016,498.6272500000002,False,0.0
2025-10-02 17:35:00,119535.01,119743.28,119419.01,119743.28,117.04750000000001,61.41531,55.63219000000001,5.78311999999999,504.41037000000017,False,0.0
2025-10-02 17:50:00,119743.27,120149.15,119733.2,120116.09,194.84426000000002,125.03643,69.80783000000001,55.22859999999999,559.6389700000001,False,0.0
2025-10-02 18:05:00,120116.09,120221.99,119970.0,119999.99,261.03724,102.67667,158.36057,-55.683900000000015,503.9550700000001,False,0.0
2025-10-02 18:20:00,119999.99,120222.23,119960.59,120075.51,219.17849999999999,103.19187,115.98662999999999,-12.794759999999997,491.16031000000015,False,0.0
2025-10-02 18:35:00,120075.51,120197.99,119999.74,120171.65,332.31398,138.21049,194.10349,-55.89299999999999,435.2673100000002,False,0.0
2025-10-02 18:50:00,120171.66,120675.0,120128.45,120637.75,569.28477,320.05389,249.23087999999996,70.82301000000004,506.0903200000002,False,0.0
2025-10-02 19:05:00,120637.75,121022.07,120637.74,120947.74,659.74944,347.85245,311.89699,35.955459999999974,542.0457800000003,False,0.0
2025-10-02 19:20:00,120947.74,120955.26,120680.34,120899.99,224.82014,98.24919,126.57095,-28.321759999999998,513.7240200000002,False,0.0
2025-10-02 19:35:00,120900.0,120955.27,120634.21,120786.45,180.63319,69.80237,110.83082,-41.02845,472.69557000000026,False,0.0
2025-10-02 19:50:00,120786.45,120888.59,120561.84,120853.66,236.72442999999998,115.85719,120.86724,-5.0100500000000014,467.6855200000003,False,0.0
2025-10-02 20:05:00,120853.65,120914.0,120567.27,120725.7,291.02384,86.53676,204.48708,-117.95032,349.73520000000025,False,0.0
